IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
27372	0	1	0	0	1	175
27373	0	1	0	0	1	175
27374	0	1	1	0	0	300
27375	0	1	1	0	0	300
27376	1	1	0	0	1	225
27377	1	1	0	0	1	225
27378	0	1	0	0	1	175
27379	0	1	1	0	0	300
27380	0	1	0	0	1	175
27381	1	0	1	0	2	125
27382	0	1	0	0	1	175
27383	0	1	0	0	1	175
27384	1	1	1	0	0	300
27385	1	1	0	0	1	225
27386	1	1	0	0	1	225
27387	0	1	1	0	0	300
27388	1	1	0	0	1	225
27389	1	1	0	0	1	225
27390	1	1	0	0	1	225
27391	0	1	0	0	1	175
27392	0	1	0	0	1	175
27393	1	1	1	0	0	300
27394	0	0	0	1	0	300
27395	1	1	0	0	1	225
27396	0	0	1	0	2	200
27397	0	1	0	0	1	175
27398	1	0	0	1	0	300
27399	0	1	0	0	1	175
27400	1	1	1	0	0	300
27401	1	0	1	0	2	125
27402	0	1	0	0	1	175
27403	1	1	0	0	1	225
27404	1	1	0	0	1	225
27405	0	1	0	0	1	175
27406	1	0	0	1	0	300
27407	0	1	0	0	1	175
27408	1	1	0	0	1	225
27409	1	1	0	0	1	225
27410	0	1	0	0	1	175
27411	0	1	0	0	1	175
27412	1	1	0	0	1	225
27413	1	1	1	0	0	300
27414	0	1	0	0	1	175
27415	0	1	1	0	0	300
27416	0	0	0	1	0	300
27417	0	1	0	0	1	175
27418	1	1	0	0	1	225
27419	1	1	0	0	1	225
27420	1	1	1	0	0	300
27421	1	1	0	0	1	225
27422	0	1	0	0	1	175
27423	1	1	1	0	0	300
27424	1	1	0	0	1	225
27425	0	1	0	0	1	175
27426	1	0	0	1	0	300
27427	1	1	0	0	1	225
27428	1	1	0	0	1	225
27429	0	1	0	0	1	175
27430	0	1	0	0	1	175
27431	0	1	0	0	1	175
27432	1	1	0	0	1	225
27433	0	1	1	0	0	300
27434	0	1	0	0	1	175
27435	1	1	0	0	1	225
27436	1	0	0	1	0	300
27437	1	1	0	0	1	225
27438	1	1	0	0	1	225
27439	1	0	0	1	0	300
27440	0	0	0	1	0	300
27441	0	1	0	0	1	175
27442	0	1	0	0	1	175
27443	0	1	0	0	1	175
27444	0	1	0	0	1	175
27445	0	1	1	0	0	300
27446	0	1	1	0	0	300
27447	0	1	0	0	1	175
27448	1	1	0	0	1	225
27449	0	1	1	0	0	300
27450	0	0	1	0	2	200
27451	1	1	0	0	1	225
27452	1	1	1	0	0	300
27453	0	1	0	0	1	175
27454	1	1	0	0	1	225
27455	1	0	0	1	0	300
27456	0	0	0	1	0	300
27457	1	0	0	1	0	300
27458	0	1	0	0	1	175
27459	0	1	0	0	1	175
27460	0	1	0	0	1	175
27461	1	1	0	0	1	225
27462	0	1	1	0	0	300
27463	1	1	0	0	1	225
27464	1	1	0	0	1	225
27465	1	1	0	0	1	225
27466	1	1	0	0	1	225
27467	0	0	0	1	0	300
27468	0	1	0	0	1	175
27469	1	1	0	0	1	225
27470	0	1	0	0	1	175
27471	0	1	0	0	1	175
27472	1	1	0	0	1	225
27473	1	1	0	0	1	225
27474	1	1	0	0	1	225
27475	0	1	0	0	1	175
27476	1	1	1	0	0	300
27477	0	1	0	0	1	175
27478	1	1	1	0	0	300
27479	0	1	1	0	0	300
27480	1	1	0	0	1	225
27481	0	1	0	0	1	175
27482	1	1	0	0	1	225
27483	0	1	0	0	1	175
27484	1	0	1	0	2	125
27485	0	1	0	0	1	175
27486	1	1	0	0	1	225
27487	1	1	0	0	1	225
27488	1	1	0	0	1	225
27489	1	1	0	0	1	225
27490	0	1	0	0	1	175
27491	1	1	0	0	1	225
27492	0	1	0	0	1	175
27493	0	0	0	1	0	300
27494	1	1	0	0	1	225
27495	1	1	0	0	1	225
27496	1	1	0	0	1	225
27497	1	1	0	0	1	225
27498	0	1	0	0	1	175
27499	1	1	0	0	1	225
27500	0	1	0	0	1	175
27501	1	1	0	0	1	225
27502	0	1	0	0	1	175
27503	0	1	0	0	1	175
27504	0	1	0	0	1	175
27505	1	1	0	0	1	225
27506	1	1	0	0	1	225
27507	1	1	0	0	1	225
27508	1	1	0	0	1	225
27509	1	1	0	0	1	225
27510	0	1	0	0	1	175
27511	1	1	0	0	1	225
27512	0	1	0	0	1	175
27513	0	1	0	0	1	175
27514	0	0	1	0	2	200
27515	0	1	0	0	1	175
27516	0	1	0	0	1	175
27517	1	1	0	0	1	225
27518	1	1	0	0	1	225
27519	1	0	0	1	0	300
27520	1	1	1	0	0	300
27521	1	1	0	0	1	225
27522	0	1	0	0	1	175
27523	1	1	0	0	1	225
27524	0	1	0	0	1	175
27525	1	1	0	0	1	225
27526	0	1	1	0	0	300
27527	0	1	0	0	1	175
27528	1	1	0	0	1	225
27529	0	1	0	0	1	175
27530	1	1	0	0	1	225
27531	1	1	1	0	0	300
27532	1	1	0	0	1	225
27533	0	0	1	0	2	200
27534	1	1	0	0	1	225
27535	1	0	0	1	0	300
27536	0	1	1	0	0	300
27537	0	1	0	0	1	175
27538	0	1	1	0	0	300
27539	0	1	0	0	1	175
27540	1	0	0	1	0	300
27541	1	1	0	0	1	225
27542	0	1	0	0	1	175
27543	1	1	0	0	1	225
27544	1	1	0	0	1	225
27545	0	1	0	0	1	175
27546	1	1	0	0	1	225
27547	0	1	0	0	1	175
27548	0	0	0	1	0	300
27549	0	1	1	0	0	300
27550	0	1	0	0	1	175
27551	1	0	0	1	0	300
27552	1	1	0	0	1	225
27553	0	1	0	0	1	175
27554	0	1	0	0	1	175
27555	0	1	1	0	0	300
27556	0	1	0	0	1	175
27557	1	1	1	0	0	300
27558	1	1	0	0	1	225
27559	1	1	0	0	1	225
27560	1	1	0	0	1	225
27561	1	1	0	0	1	225
27562	1	1	0	0	1	225
27563	1	1	0	0	1	225
27564	0	1	0	0	1	175
27565	0	1	0	0	1	175
27566	1	1	0	0	1	225
27567	0	1	1	0	0	300
27568	1	1	0	0	1	225
27569	1	1	0	0	1	225
27570	1	1	0	0	1	225
27571	0	0	0	1	0	300
27572	0	1	0	0	1	175
27573	0	1	0	0	1	175
27574	1	1	0	0	1	225
27575	0	1	0	0	1	175
27576	0	1	1	0	0	300
27577	0	0	0	1	0	300
27578	1	1	0	0	1	225
27579	1	1	0	0	1	225
27580	0	1	0	0	1	175
27581	0	1	0	0	1	175
27582	1	1	1	0	0	300
27583	1	1	0	0	1	225
27584	1	1	0	0	1	225
27585	0	1	1	0	0	300
27586	0	1	0	0	1	175
27587	1	1	1	0	0	300
27588	0	1	0	0	1	175
27589	0	1	0	0	1	175
27590	0	1	0	0	1	175
27591	1	1	0	0	1	225
27592	1	0	0	1	0	300
27593	1	1	1	0	0	300
27594	0	0	0	1	0	300
27595	1	1	0	0	1	225
27596	1	1	0	0	1	225
27597	0	1	1	0	0	300
27598	0	1	0	0	1	175
27599	0	1	1	0	0	300
27600	0	1	0	0	1	175
27601	1	1	0	0	1	225
27602	1	1	1	0	0	300
27603	1	1	1	0	0	300
27604	1	0	0	1	0	300
27605	0	1	0	0	1	175
27606	0	1	0	0	1	175
27607	1	1	0	0	1	225
27608	0	1	0	0	1	175
27609	1	1	0	0	1	225
27610	1	1	0	0	1	225
27611	1	1	0	0	1	225
27612	0	1	0	0	1	175
27613	1	1	0	0	1	225
27614	1	1	0	0	1	225
27615	1	1	0	0	1	225
27616	1	1	0	0	1	225
27617	1	1	0	0	1	225
27618	1	1	0	0	1	225
27619	1	1	0	0	1	225
27620	1	1	0	0	1	225
27621	1	1	1	0	0	300
27622	1	1	0	0	1	225
27623	0	1	0	0	1	175
27624	0	0	0	1	0	300
27625	1	1	0	0	1	225
27626	0	1	0	0	1	175
27627	1	0	0	1	0	300
27628	1	1	0	0	1	225
27629	0	1	0	0	1	175
27630	0	1	0	0	1	175
27631	1	1	0	0	1	225
27632	1	1	1	0	0	300
27633	1	1	0	0	1	225
27634	1	1	0	0	1	225
27635	1	1	0	0	1	225
27636	0	0	0	1	0	300
27637	0	1	0	0	1	175
27638	0	1	1	0	0	300
27639	0	1	0	0	1	175
27640	1	1	1	0	0	300
27641	1	1	0	0	1	225
27642	1	0	0	1	0	300
27643	1	1	0	0	1	225
27644	0	0	0	1	0	300
27645	0	1	0	0	1	175
27646	1	1	0	0	1	225
27647	1	1	0	0	1	225
27648	1	1	0	0	1	225
27649	0	1	0	0	1	175
27650	0	1	0	0	1	175
27651	0	1	1	0	0	300
27652	1	1	0	0	1	225
27653	0	1	0	0	1	175
27654	1	1	0	0	1	225
27655	0	1	0	0	1	175
27656	0	1	0	0	1	175
27657	1	1	0	0	1	225
27658	1	1	1	0	0	300
27659	1	1	0	0	1	225
27660	0	1	0	0	1	175
27661	1	0	1	0	2	125
27662	0	1	0	0	1	175
27663	0	1	0	0	1	175
27664	1	1	1	0	0	300
27665	1	0	0	1	0	300
27666	0	1	0	0	1	175
27667	1	1	0	0	1	225
27668	0	1	0	0	1	175
27669	1	0	1	0	2	125
27670	0	1	0	0	1	175
27671	1	1	0	0	1	225
27672	1	1	0	0	1	225
27673	0	1	0	0	1	175
27674	0	1	0	0	1	175
27675	0	0	0	1	0	300
27676	0	1	0	0	1	175
27677	1	1	1	0	0	300
27678	1	0	0	1	0	300
27679	1	1	0	0	1	225
27680	0	1	0	0	1	175
27681	0	1	0	0	1	175
27682	1	1	0	0	1	225
27683	0	0	0	1	0	300
27684	0	1	0	0	1	175
27685	1	1	0	0	1	225
27686	0	1	0	0	1	175
27687	1	1	0	0	1	225
27688	1	0	0	1	0	300
27689	0	1	1	0	0	300
27690	0	1	0	0	1	175
27691	1	1	1	0	0	300
27692	1	1	0	0	1	225
27693	1	1	0	0	1	225
27694	1	0	0	1	0	300
27695	0	1	1	0	0	300
27696	1	1	1	0	0	300
27697	1	1	0	0	1	225
27698	0	1	0	0	1	175
27699	0	1	0	0	1	175
27700	0	1	1	0	0	300
27701	0	1	0	0	1	175
27702	0	0	0	1	0	300
27703	0	0	0	1	0	300
27704	1	0	0	1	0	300
27705	0	1	0	0	1	175
27706	0	0	1	0	2	200
27707	0	1	1	0	0	300
27708	0	1	0	0	1	175
27709	0	1	0	0	1	175
27710	0	1	1	0	0	300
27711	1	1	1	0	0	300
27712	0	1	1	0	0	300
27713	0	1	0	0	1	175
27714	0	0	0	1	0	300
27715	1	1	0	0	1	225
27716	1	1	0	0	1	225
27717	1	1	0	0	1	225
27718	1	0	0	1	0	300
27719	1	0	0	1	0	300
27720	1	1	1	0	0	300
27721	0	1	1	0	0	300
27722	1	1	0	0	1	225
27723	1	1	0	0	1	225
27724	0	1	0	0	1	175
27725	0	1	0	0	1	175
27726	0	1	0	0	1	175
27727	1	1	1	0	0	300
27728	0	1	0	0	1	175
27729	0	1	0	0	1	175
27730	0	1	1	0	0	300
27731	1	1	0	0	1	225
27732	1	1	0	0	1	225
27733	1	1	0	0	1	225
27734	0	1	0	0	1	175
27735	1	1	0	0	1	225
27736	1	1	1	0	0	300
27737	1	1	0	0	1	225
27738	1	1	0	0	1	225
27739	0	1	0	0	1	175
27740	0	0	1	0	2	200
27741	1	1	0	0	1	225
27742	0	1	0	0	1	175
27743	1	1	0	0	1	225
27744	0	1	0	0	1	175
27745	0	1	0	0	1	175
27746	1	1	0	0	1	225
27747	1	1	0	0	1	225
27748	1	1	1	0	0	300
27749	1	1	0	0	1	225
27750	1	0	0	1	0	300
27751	0	1	0	0	1	175
27752	0	0	0	1	0	300
27753	1	1	0	0	1	225
27754	1	0	0	1	0	300
27755	1	1	0	0	1	225
27756	1	0	0	1	0	300
27757	1	1	0	0	1	225
27758	0	1	0	0	1	175
27759	1	1	0	0	1	225
27760	0	1	0	0	1	175
27761	1	1	0	0	1	225
27762	1	1	0	0	1	225
27763	0	1	0	0	1	175
27764	0	1	0	0	1	175
27765	0	0	1	0	2	200
27766	1	1	0	0	1	225
27767	0	1	0	0	1	175
27768	1	1	0	0	1	225
27769	0	1	0	0	1	175
27770	0	0	1	0	2	200
27771	1	0	0	1	0	300
27772	0	1	0	0	1	175
27773	1	1	0	0	1	225
27774	0	0	0	1	0	300
27775	0	0	0	1	0	300
27776	1	1	0	0	1	225
27777	1	1	0	0	1	225
27778	1	0	0	1	0	300
27779	0	1	1	0	0	300
27780	0	1	0	0	1	175
27781	0	1	0	0	1	175
27782	0	1	1	0	0	300
27783	0	1	0	0	1	175
27784	1	1	0	0	1	225
27785	0	1	0	0	1	175
27786	1	1	0	0	1	225
27787	1	1	1	0	0	300
27788	0	1	0	0	1	175
27789	0	1	1	0	0	300
27790	0	1	1	0	0	300
27791	0	1	1	0	0	300
27792	0	1	0	0	1	175
27793	1	1	0	0	1	225
27794	0	1	0	0	1	175
27795	1	0	0	1	0	300
27796	0	1	0	0	1	175
27797	1	0	0	1	0	300
27798	1	1	0	0	1	225
27799	1	1	0	0	1	225
27800	0	1	0	0	1	175
27801	1	1	0	0	1	225
27802	0	1	1	0	0	300
27803	1	0	0	1	0	300
27804	1	1	0	0	1	225
27805	1	1	0	0	1	225
27806	0	1	0	0	1	175
27807	0	0	0	1	0	300
27808	0	1	0	0	1	175
27809	1	1	0	0	1	225
27810	1	1	0	0	1	225
27811	0	0	0	1	0	300
27812	0	0	0	1	0	300
27813	1	1	0	0	1	225
27814	1	1	0	0	1	225
27815	0	1	1	0	0	300
27816	0	1	1	0	0	300
27817	0	1	0	0	1	175
27818	0	0	0	1	0	300
27819	1	1	0	0	1	225
27820	0	1	0	0	1	175
27821	0	1	0	0	1	175
27822	1	1	0	0	1	225
27823	0	1	0	0	1	175
27824	0	1	0	0	1	175
27825	0	1	0	0	1	175
27826	0	1	0	0	1	175
27827	1	0	0	1	0	300
27828	1	1	0	0	1	225
27829	0	0	0	1	0	300
27830	0	1	1	0	0	300
27831	1	1	1	0	0	300
27832	0	1	0	0	1	175
27833	1	1	0	0	1	225
27834	0	1	0	0	1	175
27835	1	1	0	0	1	225
27836	0	0	0	1	0	300
27837	0	1	0	0	1	175
27838	0	1	0	0	1	175
27839	1	0	0	1	0	300
27840	0	1	1	0	0	300
27841	0	1	1	0	0	300
27842	0	1	0	0	1	175
27843	1	1	0	0	1	225
27844	1	1	0	0	1	225
27845	1	1	1	0	0	300
27846	1	0	0	1	0	300
27847	0	1	0	0	1	175
27848	1	1	0	0	1	225
27849	1	1	0	0	1	225
27850	0	1	0	0	1	175
27851	0	1	0	0	1	175
27852	0	1	1	0	0	300
27853	1	1	0	0	1	225
27854	0	1	0	0	1	175
27855	0	0	0	1	0	300
27856	0	1	0	0	1	175
27857	0	0	0	1	0	300
27858	1	1	0	0	1	225
27859	1	1	0	0	1	225
27860	0	0	0	1	0	300
27861	0	1	1	0	0	300
27862	1	1	0	0	1	225
27863	0	0	0	1	0	300
27864	1	0	0	1	0	300
27865	1	1	1	0	0	300
27866	0	1	0	0	1	175
27867	0	1	0	0	1	175
27868	0	1	0	0	1	175
27869	1	1	0	0	1	225
27870	1	0	0	1	0	300
27871	1	1	0	0	1	225
27872	1	0	0	1	0	300
27873	1	1	0	0	1	225
27874	1	0	0	1	0	300
27875	1	1	0	0	1	225
27876	1	1	0	0	1	225
27877	1	1	0	0	1	225
27878	0	1	0	0	1	175
27879	1	1	0	0	1	225
27880	0	1	0	0	1	175
27881	1	1	0	0	1	225
27882	0	1	0	0	1	175
27883	0	1	0	0	1	175
27884	1	1	0	0	1	225
27885	1	1	0	0	1	225
27886	0	0	0	1	0	300
27887	1	1	0	0	1	225
27888	0	0	1	0	2	200
27889	1	1	0	0	1	225
27890	0	1	0	0	1	175
27891	1	1	0	0	1	225
27892	0	0	1	0	2	200
27893	1	1	0	0	1	225
27894	0	1	0	0	1	175
27895	0	0	1	0	2	200
27896	1	1	0	0	1	225
27897	1	1	0	0	1	225
27898	1	0	0	1	0	300
27899	1	1	0	0	1	225
27900	1	1	0	0	1	225
27901	1	0	0	1	0	300
27902	1	1	0	0	1	225
27903	1	1	0	0	1	225
27904	0	1	1	0	0	300
27905	0	1	1	0	0	300
27906	1	1	0	0	1	225
27907	1	1	0	0	1	225
27908	1	0	0	1	0	300
27909	1	1	0	0	1	225
27910	0	1	0	0	1	175
27911	1	1	0	0	1	225
27912	0	1	0	0	1	175
27913	0	1	1	0	0	300
27914	1	1	0	0	1	225
27915	0	0	0	1	0	300
27916	1	1	0	0	1	225
27917	0	1	0	0	1	175
27918	0	1	0	0	1	175
27919	1	1	0	0	1	225
27920	0	1	0	0	1	175
27921	0	1	0	0	1	175
27922	0	1	0	0	1	175
27923	1	1	0	0	1	225
27924	0	1	1	0	0	300
27925	1	1	0	0	1	225
27926	1	1	1	0	0	300
27927	0	1	0	0	1	175
27928	0	1	1	0	0	300
27929	1	1	1	0	0	300
27930	0	0	0	1	0	300
27931	1	0	0	1	0	300
27932	0	0	0	1	0	300
27933	1	1	0	0	1	225
27934	1	1	0	0	1	225
27935	1	0	0	1	0	300
27936	0	0	0	1	0	300
27937	1	1	0	0	1	225
27938	0	1	0	0	1	175
27939	0	1	0	0	1	175
27940	1	0	1	0	2	125
27941	0	1	0	0	1	175
27942	0	1	1	0	0	300
27943	1	1	0	0	1	225
27944	0	1	0	0	1	175
27945	1	1	0	0	1	225
27946	0	1	1	0	0	300
27947	0	1	0	0	1	175
27948	0	1	1	0	0	300
27949	1	1	0	0	1	225
27950	0	1	0	0	1	175
27951	0	1	0	0	1	175
27952	0	1	0	0	1	175
27953	0	1	0	0	1	175
27954	1	1	0	0	1	225
27955	0	1	0	0	1	175
27956	1	1	0	0	1	225
27957	0	1	0	0	1	175
27958	0	1	0	0	1	175
27959	1	1	0	0	1	225
27960	1	1	1	0	0	300
27961	1	1	0	0	1	225
27962	0	0	0	1	0	300
27963	0	1	0	0	1	175
27964	1	0	1	0	2	125
27965	1	1	0	0	1	225
27966	1	0	0	1	0	300
27967	1	1	0	0	1	225
27968	0	0	0	1	0	300
27969	0	1	0	0	1	175
27970	0	1	0	0	1	175
27971	0	1	0	0	1	175
27972	1	1	0	0	1	225
27973	0	1	0	0	1	175
27974	1	1	0	0	1	225
27975	1	1	0	0	1	225
27976	1	1	0	0	1	225
27977	0	1	0	0	1	175
27978	0	1	0	0	1	175
27979	0	1	0	0	1	175
27980	0	1	0	0	1	175
27981	0	1	0	0	1	175
27982	0	0	0	1	0	300
27983	0	0	1	0	2	200
27984	0	1	1	0	0	300
27985	0	1	0	0	1	175
27986	0	1	0	0	1	175
27987	0	0	0	1	0	300
27988	0	1	1	0	0	300
27989	0	1	0	0	1	175
27990	0	1	0	0	1	175
27991	0	1	0	0	1	175
27992	0	1	0	0	1	175
27993	1	1	0	0	1	225
27994	0	1	1	0	0	300
27995	0	1	0	0	1	175
27996	0	1	0	0	1	175
27997	0	1	0	0	1	175
27998	1	1	0	0	1	225
27999	0	1	1	0	0	300
28000	1	1	0	0	1	225
28001	1	0	0	1	0	300
28002	0	1	0	0	1	175
28003	1	1	1	0	0	300
28004	0	1	0	0	1	175
28005	0	1	0	0	1	175
28006	1	1	0	0	1	225
28007	0	1	0	0	1	175
28008	0	1	0	0	1	175
28009	0	1	0	0	1	175
28010	0	1	1	0	0	300
28011	0	1	0	0	1	175
28012	1	1	0	0	1	225
28013	1	1	0	0	1	225
28014	1	1	0	0	1	225
28015	0	1	0	0	1	175
28016	0	0	0	1	0	300
28017	1	1	0	0	1	225
28018	1	1	0	0	1	225
28019	0	1	0	0	1	175
28020	0	1	0	0	1	175
28021	1	0	0	1	0	300
28022	0	1	1	0	0	300
28023	1	1	1	0	0	300
28024	0	1	0	0	1	175
28025	0	1	0	0	1	175
28026	1	1	0	0	1	225
28027	0	1	0	0	1	175
28028	1	1	1	0	0	300
28029	0	1	0	0	1	175
28030	0	1	0	0	1	175
28031	1	0	0	1	0	300
28032	0	0	0	1	0	300
28033	1	1	0	0	1	225
28034	1	1	1	0	0	300
28035	1	1	0	0	1	225
28036	0	1	0	0	1	175
28037	1	1	0	0	1	225
28038	1	1	0	0	1	225
28039	1	1	1	0	0	300
28040	1	1	0	0	1	225
28041	1	1	0	0	1	225
28042	1	1	0	0	1	225
28043	0	1	0	0	1	175
28044	1	1	0	0	1	225
28045	0	1	0	0	1	175
28046	1	1	0	0	1	225
28047	0	1	0	0	1	175
28048	0	1	0	0	1	175
28049	1	1	0	0	1	225
28050	0	1	1	0	0	300
28051	0	0	1	0	2	200
28052	0	1	0	0	1	175
28053	1	1	0	0	1	225
28054	1	1	0	0	1	225
28055	0	1	0	0	1	175
28056	1	1	0	0	1	225
28057	1	1	0	0	1	225
28058	0	1	0	0	1	175
28059	1	1	0	0	1	225
28060	1	0	0	1	0	300
28061	0	1	0	0	1	175
28062	1	1	0	0	1	225
28063	1	0	1	0	2	125
28064	0	1	0	0	1	175
28065	0	1	0	0	1	175
28066	0	1	0	0	1	175
28067	0	0	0	1	0	300
28068	1	1	0	0	1	225
28069	0	1	0	0	1	175
28070	1	1	0	0	1	225
28071	0	1	1	0	0	300
28072	1	0	1	0	2	125
28073	0	1	0	0	1	175
28074	0	1	0	0	1	175
28075	0	1	0	0	1	175
28076	0	1	0	0	1	175
28077	1	0	1	0	2	125
28078	0	1	1	0	0	300
28079	0	1	1	0	0	300
28080	1	1	1	0	0	300
28081	0	1	0	0	1	175
28082	1	1	0	0	1	225
28083	1	1	0	0	1	225
28084	1	1	0	0	1	225
28085	0	1	1	0	0	300
28086	1	1	0	0	1	225
28087	1	1	0	0	1	225
28088	1	1	1	0	0	300
28089	1	1	1	0	0	300
28090	0	1	0	0	1	175
28091	1	1	0	0	1	225
28092	0	1	0	0	1	175
28093	1	1	0	0	1	225
28094	1	1	0	0	1	225
28095	0	1	0	0	1	175
28096	0	1	0	0	1	175
28097	1	1	0	0	1	225
28098	0	1	0	0	1	175
28099	1	0	0	1	0	300
28100	0	1	0	0	1	175
28101	1	1	0	0	1	225
28102	0	0	0	1	0	300
28103	1	1	0	0	1	225
28104	0	1	0	0	1	175
28105	0	1	0	0	1	175
28106	0	1	0	0	1	175
28107	0	1	0	0	1	175
28108	1	1	0	0	1	225
28109	0	1	0	0	1	175
28110	0	1	0	0	1	175
28111	0	1	0	0	1	175
28112	0	1	0	0	1	175
28113	0	1	1	0	0	300
28114	0	1	0	0	1	175
28115	0	0	0	1	0	300
28116	1	1	0	0	1	225
28117	0	1	0	0	1	175
28118	1	1	0	0	1	225
28119	1	1	0	0	1	225
28120	0	1	0	0	1	175
28121	1	0	0	1	0	300
28122	0	1	0	0	1	175
28123	1	1	0	0	1	225
28124	0	1	0	0	1	175
28125	1	1	1	0	0	300
28126	1	1	1	0	0	300
28127	1	1	1	0	0	300
28128	1	1	0	0	1	225
28129	1	1	0	0	1	225
28130	1	0	0	1	0	300
28131	1	0	0	1	0	300
28132	0	1	0	0	1	175
28133	0	1	1	0	0	300
28134	1	1	0	0	1	225
28135	1	1	0	0	1	225
28136	0	1	0	0	1	175
28137	0	1	0	0	1	175
28138	1	0	1	0	2	125
28139	1	1	0	0	1	225
28140	0	1	0	0	1	175
28141	0	1	0	0	1	175
28142	0	1	0	0	1	175
28143	1	1	0	0	1	225
28144	1	1	0	0	1	225
28145	0	1	1	0	0	300
28146	0	0	0	1	0	300
28147	0	1	0	0	1	175
28148	0	1	0	0	1	175
28149	1	1	0	0	1	225
28150	1	1	0	0	1	225
28151	1	1	1	0	0	300
28152	1	0	1	0	2	125
28153	0	1	0	0	1	175
28154	1	1	0	0	1	225
28155	0	1	0	0	1	175
28156	1	1	0	0	1	225
28157	0	1	0	0	1	175
28158	1	1	0	0	1	225
28159	0	1	0	0	1	175
28160	0	1	0	0	1	175
28161	0	1	0	0	1	175
28162	1	0	0	1	0	300
28163	1	1	0	0	1	225
28164	0	1	1	0	0	300
28165	0	1	0	0	1	175
28166	1	1	0	0	1	225
28167	1	1	0	0	1	225
28168	0	1	0	0	1	175
28169	0	1	0	0	1	175
28170	0	1	0	0	1	175
28171	0	1	0	0	1	175
28172	1	1	1	0	0	300
28173	0	1	0	0	1	175
28174	1	1	0	0	1	225
28175	0	0	0	1	0	300
28176	1	0	0	1	0	300
28177	0	1	0	0	1	175
28178	0	1	1	0	0	300
28179	0	1	0	0	1	175
28180	1	1	0	0	1	225
28181	0	1	0	0	1	175
28182	0	0	0	1	0	300
28183	1	1	0	0	1	225
28184	1	1	0	0	1	225
28185	1	1	0	0	1	225
28186	1	0	0	1	0	300
28187	1	1	0	0	1	225
28188	1	1	0	0	1	225
28189	0	1	0	0	1	175
28190	1	1	0	0	1	225
28191	0	0	1	0	2	200
28192	1	1	1	0	0	300
28193	0	1	0	0	1	175
28194	0	1	0	0	1	175
28195	0	1	0	0	1	175
28196	1	1	1	0	0	300
28197	0	1	0	0	1	175
28198	0	1	0	0	1	175
28199	0	0	0	1	0	300
28200	1	1	0	0	1	225
28201	1	1	0	0	1	225
28202	0	0	0	1	0	300
28203	1	0	0	1	0	300
28204	0	1	0	0	1	175
28205	1	1	0	0	1	225
28206	0	1	0	0	1	175
28207	0	1	0	0	1	175
28208	1	0	0	1	0	300
28209	0	1	0	0	1	175
28210	0	1	0	0	1	175
28211	1	1	0	0	1	225
28212	0	1	1	0	0	300
28213	1	1	0	0	1	225
28214	1	1	0	0	1	225
28215	0	1	1	0	0	300
28216	1	1	0	0	1	225
28217	1	1	0	0	1	225
28218	1	1	0	0	1	225
28219	1	1	1	0	0	300
28220	1	0	0	1	0	300
28221	1	1	0	0	1	225
28222	0	0	0	1	0	300
28223	1	1	1	0	0	300
28224	1	1	0	0	1	225
28225	0	1	0	0	1	175
28226	0	0	0	1	0	300
28227	1	1	0	0	1	225
28228	1	1	0	0	1	225
28229	1	1	0	0	1	225
28230	0	0	1	0	2	200
28231	1	1	0	0	1	225
28232	1	1	0	0	1	225
28233	1	1	0	0	1	225
28234	1	0	0	1	0	300
28235	0	1	0	0	1	175
28236	0	0	0	1	0	300
28237	0	0	0	1	0	300
28238	1	1	0	0	1	225
28239	0	1	0	0	1	175
28240	0	1	0	0	1	175
28241	0	1	0	0	1	175
28242	0	1	1	0	0	300
28243	1	1	0	0	1	225
28244	1	1	0	0	1	225
28245	1	1	1	0	0	300
28246	1	1	0	0	1	225
28247	0	1	0	0	1	175
28248	0	0	0	1	0	300
28249	0	0	1	0	2	200
28250	0	1	0	0	1	175
28251	0	1	0	0	1	175
28252	0	1	0	0	1	175
28253	0	1	0	0	1	175
28254	0	1	1	0	0	300
28255	1	1	0	0	1	225
28256	1	1	0	0	1	225
28257	0	1	0	0	1	175
28258	1	1	1	0	0	300
28259	0	1	0	0	1	175
28260	0	0	1	0	2	200
28261	1	1	0	0	1	225
28262	0	1	0	0	1	175
28263	0	1	0	0	1	175
28264	1	1	0	0	1	225
28265	0	1	0	0	1	175
28266	0	1	0	0	1	175
28267	0	1	0	0	1	175
28268	1	1	0	0	1	225
28269	0	1	0	0	1	175
28270	0	1	0	0	1	175
28271	0	1	0	0	1	175
28272	1	1	0	0	1	225
28273	1	1	1	0	0	300
28274	0	1	0	0	1	175
28275	1	1	0	0	1	225
28276	1	1	0	0	1	225
28277	0	1	0	0	1	175
28278	0	1	0	0	1	175
28279	1	1	0	0	1	225
28280	1	1	0	0	1	225
28281	1	1	0	0	1	225
28282	1	1	0	0	1	225
28283	0	1	0	0	1	175
28284	1	1	0	0	1	225
28285	1	1	1	0	0	300
28286	1	1	1	0	0	300
28287	1	1	1	0	0	300
28288	0	1	1	0	0	300
28289	1	1	0	0	1	225
28290	1	0	1	0	2	125
28291	1	1	0	0	1	225
28292	1	1	0	0	1	225
28293	0	0	1	0	2	200
28294	1	1	0	0	1	225
28295	1	1	0	0	1	225
28296	1	1	0	0	1	225
28297	1	1	0	0	1	225
28298	1	0	0	1	0	300
28299	1	0	0	1	0	300
28300	0	1	0	0	1	175
