IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
23684	IO_board	Yes	No	Failed	L0_IO1	225
23685	IO_board	Yes	No	Failed	L0_IO1	225
23686	Logic_board	No	No	Operational	L0_IO0	300
23687	IO_board	Yes	Yes	Failed	L0_IO0	300
23688	IO_board	Yes	Yes	Failed	L0_IO0	300
23689	IO_board	Yes	No	Failed	L0_IO1	225
23690	IO_board	No	No	Operational	L0_IO0	300
23691	IO_board	Yes	No	Failed	L0_IO1	225
23692	IO_board	Yes	No	Failed	L0_IO1	225
23693	Logic_board	Yes	No	Failed	L0_IO1	175
23694	IO_board	Yes	No	Failed	L0_IO1	225
23695	IO_board	Yes	Yes	Failed	L0_IO0	300
23696	Logic_board	Yes	No	Failed	L0_IO1	175
23697	IO_board	No	No	Operational	L0_IO0	300
23698	Logic_board	Yes	Yes	Failed	L0_IO0	300
23699	IO_board	Yes	No	Failed	L0_IO1	225
23700	Logic_board	Yes	No	Failed	L0_IO1	175
23701	Logic_board	Yes	Yes	Failed	L0_IO0	300
23702	IO_board	No	Yes	Failed	L1_IO0	125
23703	IO_board	Yes	No	Failed	L0_IO1	225
23704	IO_board	Yes	Yes	Failed	L0_IO0	300
23705	IO_board	No	Yes	Failed	L1_IO0	125
23706	Logic_board	No	Yes	Failed	L1_IO0	200
23707	IO_board	Yes	No	Failed	L0_IO1	225
23708	IO_board	Yes	No	Failed	L0_IO1	225
23709	IO_board	Yes	No	Failed	L0_IO1	225
23710	Logic_board	Yes	Yes	Failed	L0_IO0	300
23711	IO_board	Yes	No	Failed	L0_IO1	225
23712	Logic_board	Yes	No	Failed	L0_IO1	175
23713	IO_board	Yes	No	Failed	L0_IO1	225
23714	Logic_board	Yes	No	Failed	L0_IO1	175
23715	IO_board	Yes	No	Failed	L0_IO1	225
23716	Logic_board	No	No	Operational	L0_IO0	300
23717	Logic_board	Yes	No	Failed	L0_IO1	175
23718	IO_board	Yes	No	Failed	L0_IO1	225
23719	Logic_board	Yes	No	Failed	L0_IO1	175
23720	Logic_board	Yes	No	Failed	L0_IO1	175
23721	IO_board	Yes	No	Failed	L0_IO1	225
23722	IO_board	Yes	No	Failed	L0_IO1	225
23723	IO_board	Yes	No	Failed	L0_IO1	225
23724	IO_board	Yes	No	Failed	L0_IO1	225
23725	Logic_board	No	No	Operational	L0_IO0	300
23726	Logic_board	Yes	No	Failed	L0_IO1	175
23727	IO_board	Yes	Yes	Failed	L0_IO0	300
23728	IO_board	Yes	No	Failed	L0_IO1	225
23729	IO_board	Yes	No	Failed	L0_IO1	225
23730	Logic_board	Yes	Yes	Failed	L0_IO0	300
23731	IO_board	Yes	Yes	Failed	L0_IO0	300
23732	Logic_board	Yes	No	Failed	L0_IO1	175
23733	Logic_board	Yes	No	Failed	L0_IO1	175
23734	IO_board	Yes	Yes	Failed	L0_IO0	300
23735	Logic_board	Yes	No	Failed	L0_IO1	175
23736	IO_board	Yes	Yes	Failed	L0_IO0	300
23737	IO_board	Yes	No	Failed	L0_IO1	225
23738	IO_board	No	No	Operational	L0_IO0	300
23739	IO_board	Yes	No	Failed	L0_IO1	225
23740	Logic_board	Yes	Yes	Failed	L0_IO0	300
23741	Logic_board	Yes	No	Failed	L0_IO1	175
23742	IO_board	Yes	No	Failed	L0_IO1	225
23743	IO_board	Yes	No	Failed	L0_IO1	225
23744	Logic_board	Yes	No	Failed	L0_IO1	175
23745	IO_board	No	No	Operational	L0_IO0	300
23746	Logic_board	No	No	Operational	L0_IO0	300
23747	Logic_board	Yes	No	Failed	L0_IO1	175
23748	Logic_board	No	No	Operational	L0_IO0	300
23749	IO_board	Yes	No	Failed	L0_IO1	225
23750	Logic_board	Yes	No	Failed	L0_IO1	175
23751	IO_board	Yes	No	Failed	L0_IO1	225
23752	Logic_board	Yes	No	Failed	L0_IO1	175
23753	IO_board	Yes	No	Failed	L0_IO1	225
23754	Logic_board	No	No	Operational	L0_IO0	300
23755	Logic_board	Yes	Yes	Failed	L0_IO0	300
23756	Logic_board	Yes	Yes	Failed	L0_IO0	300
23757	Logic_board	Yes	No	Failed	L0_IO1	175
23758	Logic_board	Yes	No	Failed	L0_IO1	175
23759	IO_board	Yes	Yes	Failed	L0_IO0	300
23760	Logic_board	Yes	No	Failed	L0_IO1	175
23761	IO_board	Yes	No	Failed	L0_IO1	225
23762	IO_board	Yes	No	Failed	L0_IO1	225
23763	Logic_board	Yes	No	Failed	L0_IO1	175
23764	IO_board	Yes	No	Failed	L0_IO1	225
23765	IO_board	No	No	Operational	L0_IO0	300
23766	Logic_board	Yes	No	Failed	L0_IO1	175
23767	Logic_board	Yes	No	Failed	L0_IO1	175
23768	Logic_board	Yes	No	Failed	L0_IO1	175
23769	IO_board	Yes	Yes	Failed	L0_IO0	300
23770	IO_board	Yes	No	Failed	L0_IO1	225
23771	Logic_board	Yes	No	Failed	L0_IO1	175
23772	Logic_board	Yes	No	Failed	L0_IO1	175
23773	Logic_board	Yes	No	Failed	L0_IO1	175
23774	IO_board	Yes	No	Failed	L0_IO1	225
23775	IO_board	Yes	No	Failed	L0_IO1	225
23776	Logic_board	Yes	No	Failed	L0_IO1	175
23777	IO_board	Yes	No	Failed	L0_IO1	225
23778	IO_board	No	No	Operational	L0_IO0	300
23779	Logic_board	Yes	No	Failed	L0_IO1	175
23780	IO_board	Yes	No	Failed	L0_IO1	225
23781	IO_board	Yes	Yes	Failed	L0_IO0	300
23782	IO_board	Yes	No	Failed	L0_IO1	225
23783	IO_board	Yes	No	Failed	L0_IO1	225
23784	IO_board	Yes	No	Failed	L0_IO1	225
23785	Logic_board	Yes	No	Failed	L0_IO1	175
23786	IO_board	Yes	No	Failed	L0_IO1	225
23787	IO_board	Yes	No	Failed	L0_IO1	225
23788	IO_board	No	Yes	Failed	L1_IO0	125
23789	Logic_board	Yes	No	Failed	L0_IO1	175
23790	IO_board	Yes	No	Failed	L0_IO1	225
23791	IO_board	Yes	No	Failed	L0_IO1	225
23792	Logic_board	Yes	No	Failed	L0_IO1	175
23793	Logic_board	Yes	No	Failed	L0_IO1	175
23794	Logic_board	No	No	Operational	L0_IO0	300
23795	Logic_board	Yes	No	Failed	L0_IO1	175
23796	Logic_board	No	No	Operational	L0_IO0	300
23797	Logic_board	Yes	No	Failed	L0_IO1	175
23798	Logic_board	Yes	No	Failed	L0_IO1	175
23799	IO_board	No	No	Operational	L0_IO0	300
23800	IO_board	Yes	No	Failed	L0_IO1	225
23801	Logic_board	Yes	No	Failed	L0_IO1	175
23802	IO_board	Yes	Yes	Failed	L0_IO0	300
23803	IO_board	Yes	No	Failed	L0_IO1	225
23804	IO_board	Yes	No	Failed	L0_IO1	225
23805	IO_board	Yes	No	Failed	L0_IO1	225
23806	IO_board	No	No	Operational	L0_IO0	300
23807	Logic_board	Yes	No	Failed	L0_IO1	175
23808	IO_board	Yes	No	Failed	L0_IO1	225
23809	IO_board	Yes	Yes	Failed	L0_IO0	300
23810	IO_board	Yes	No	Failed	L0_IO1	225
23811	IO_board	Yes	No	Failed	L0_IO1	225
23812	Logic_board	Yes	No	Failed	L0_IO1	175
23813	Logic_board	Yes	No	Failed	L0_IO1	175
23814	Logic_board	Yes	No	Failed	L0_IO1	175
23815	IO_board	Yes	No	Failed	L0_IO1	225
23816	Logic_board	Yes	No	Failed	L0_IO1	175
23817	Logic_board	No	No	Operational	L0_IO0	300
23818	Logic_board	Yes	No	Failed	L0_IO1	175
23819	Logic_board	Yes	No	Failed	L0_IO1	175
23820	IO_board	Yes	No	Failed	L0_IO1	225
23821	Logic_board	Yes	No	Failed	L0_IO1	175
23822	Logic_board	Yes	No	Failed	L0_IO1	175
23823	IO_board	No	No	Operational	L0_IO0	300
23824	Logic_board	Yes	No	Failed	L0_IO1	175
23825	Logic_board	Yes	No	Failed	L0_IO1	175
23826	IO_board	Yes	No	Failed	L0_IO1	225
23827	Logic_board	No	No	Operational	L0_IO0	300
23828	IO_board	Yes	No	Failed	L0_IO1	225
23829	Logic_board	Yes	No	Failed	L0_IO1	175
23830	Logic_board	Yes	No	Failed	L0_IO1	175
23831	IO_board	Yes	No	Failed	L0_IO1	225
23832	Logic_board	Yes	No	Failed	L0_IO1	175
23833	IO_board	Yes	Yes	Failed	L0_IO0	300
23834	Logic_board	No	No	Operational	L0_IO0	300
23835	IO_board	Yes	Yes	Failed	L0_IO0	300
23836	Logic_board	Yes	No	Failed	L0_IO1	175
23837	Logic_board	Yes	No	Failed	L0_IO1	175
23838	Logic_board	Yes	No	Failed	L0_IO1	175
23839	IO_board	No	No	Operational	L0_IO0	300
23840	Logic_board	Yes	No	Failed	L0_IO1	175
23841	IO_board	Yes	Yes	Failed	L0_IO0	300
23842	IO_board	Yes	Yes	Failed	L0_IO0	300
23843	Logic_board	Yes	No	Failed	L0_IO1	175
23844	IO_board	Yes	No	Failed	L0_IO1	225
23845	IO_board	Yes	No	Failed	L0_IO1	225
23846	Logic_board	Yes	No	Failed	L0_IO1	175
23847	Logic_board	Yes	No	Failed	L0_IO1	175
23848	Logic_board	Yes	No	Failed	L0_IO1	175
23849	Logic_board	Yes	No	Failed	L0_IO1	175
23850	Logic_board	Yes	Yes	Failed	L0_IO0	300
23851	Logic_board	Yes	No	Failed	L0_IO1	175
23852	Logic_board	Yes	No	Failed	L0_IO1	175
23853	IO_board	Yes	No	Failed	L0_IO1	225
23854	IO_board	Yes	No	Failed	L0_IO1	225
23855	Logic_board	Yes	No	Failed	L0_IO1	175
23856	Logic_board	Yes	No	Failed	L0_IO1	175
23857	Logic_board	Yes	Yes	Failed	L0_IO0	300
23858	Logic_board	Yes	No	Failed	L0_IO1	175
23859	IO_board	Yes	No	Failed	L0_IO1	225
23860	IO_board	Yes	No	Failed	L0_IO1	225
23861	IO_board	No	Yes	Failed	L1_IO0	125
23862	IO_board	Yes	No	Failed	L0_IO1	225
23863	IO_board	Yes	No	Failed	L0_IO1	225
23864	IO_board	Yes	No	Failed	L0_IO1	225
23865	IO_board	Yes	No	Failed	L0_IO1	225
23866	IO_board	Yes	No	Failed	L0_IO1	225
23867	Logic_board	No	No	Operational	L0_IO0	300
23868	IO_board	Yes	No	Failed	L0_IO1	225
23869	Logic_board	No	Yes	Failed	L1_IO0	200
23870	IO_board	Yes	No	Failed	L0_IO1	225
23871	IO_board	Yes	No	Failed	L0_IO1	225
23872	Logic_board	No	Yes	Failed	L1_IO0	200
23873	Logic_board	Yes	No	Failed	L0_IO1	175
23874	Logic_board	Yes	No	Failed	L0_IO1	175
23875	IO_board	Yes	No	Failed	L0_IO1	225
23876	IO_board	Yes	No	Failed	L0_IO1	225
23877	IO_board	Yes	No	Failed	L0_IO1	225
23878	IO_board	Yes	No	Failed	L0_IO1	225
23879	Logic_board	Yes	No	Failed	L0_IO1	175
23880	IO_board	Yes	No	Failed	L0_IO1	225
23881	IO_board	Yes	No	Failed	L0_IO1	225
23882	IO_board	Yes	No	Failed	L0_IO1	225
23883	Logic_board	No	No	Operational	L0_IO0	300
23884	IO_board	Yes	No	Failed	L0_IO1	225
23885	Logic_board	Yes	No	Failed	L0_IO1	175
23886	Logic_board	Yes	Yes	Failed	L0_IO0	300
23887	Logic_board	Yes	Yes	Failed	L0_IO0	300
23888	IO_board	Yes	No	Failed	L0_IO1	225
23889	Logic_board	Yes	Yes	Failed	L0_IO0	300
23890	IO_board	Yes	No	Failed	L0_IO1	225
23891	IO_board	Yes	No	Failed	L0_IO1	225
23892	IO_board	Yes	No	Failed	L0_IO1	225
23893	Logic_board	Yes	No	Failed	L0_IO1	175
23894	Logic_board	Yes	No	Failed	L0_IO1	175
23895	Logic_board	Yes	No	Failed	L0_IO1	175
23896	Logic_board	No	No	Operational	L0_IO0	300
23897	IO_board	Yes	No	Failed	L0_IO1	225
23898	Logic_board	Yes	No	Failed	L0_IO1	175
23899	Logic_board	Yes	No	Failed	L0_IO1	175
23900	IO_board	No	Yes	Failed	L1_IO0	125
23901	Logic_board	Yes	No	Failed	L0_IO1	175
23902	IO_board	No	Yes	Failed	L1_IO0	125
23903	IO_board	Yes	No	Failed	L0_IO1	225
23904	Logic_board	Yes	No	Failed	L0_IO1	175
23905	IO_board	Yes	No	Failed	L0_IO1	225
23906	Logic_board	Yes	No	Failed	L0_IO1	175
23907	IO_board	Yes	No	Failed	L0_IO1	225
23908	Logic_board	Yes	No	Failed	L0_IO1	175
23909	Logic_board	No	No	Operational	L0_IO0	300
23910	Logic_board	Yes	Yes	Failed	L0_IO0	300
23911	Logic_board	Yes	No	Failed	L0_IO1	175
23912	Logic_board	Yes	No	Failed	L0_IO1	175
23913	IO_board	Yes	No	Failed	L0_IO1	225
23914	IO_board	Yes	No	Failed	L0_IO1	225
23915	IO_board	Yes	No	Failed	L0_IO1	225
23916	IO_board	Yes	No	Failed	L0_IO1	225
23917	Logic_board	Yes	No	Failed	L0_IO1	175
23918	Logic_board	Yes	No	Failed	L0_IO1	175
23919	IO_board	Yes	Yes	Failed	L0_IO0	300
23920	Logic_board	Yes	No	Failed	L0_IO1	175
23921	IO_board	Yes	No	Failed	L0_IO1	225
23922	Logic_board	Yes	Yes	Failed	L0_IO0	300
23923	IO_board	Yes	Yes	Failed	L0_IO0	300
23924	Logic_board	Yes	No	Failed	L0_IO1	175
23925	IO_board	No	No	Operational	L0_IO0	300
23926	IO_board	Yes	No	Failed	L0_IO1	225
23927	Logic_board	Yes	No	Failed	L0_IO1	175
23928	IO_board	Yes	No	Failed	L0_IO1	225
23929	Logic_board	Yes	No	Failed	L0_IO1	175
23930	IO_board	Yes	Yes	Failed	L0_IO0	300
23931	Logic_board	Yes	Yes	Failed	L0_IO0	300
23932	Logic_board	Yes	No	Failed	L0_IO1	175
23933	IO_board	No	No	Operational	L0_IO0	300
23934	IO_board	Yes	Yes	Failed	L0_IO0	300
23935	IO_board	Yes	No	Failed	L0_IO1	225
23936	Logic_board	Yes	No	Failed	L0_IO1	175
23937	IO_board	Yes	No	Failed	L0_IO1	225
23938	Logic_board	No	No	Operational	L0_IO0	300
23939	Logic_board	Yes	No	Failed	L0_IO1	175
23940	IO_board	Yes	No	Failed	L0_IO1	225
23941	Logic_board	Yes	No	Failed	L0_IO1	175
23942	IO_board	Yes	Yes	Failed	L0_IO0	300
23943	Logic_board	Yes	No	Failed	L0_IO1	175
23944	IO_board	Yes	No	Failed	L0_IO1	225
23945	Logic_board	Yes	No	Failed	L0_IO1	175
23946	Logic_board	Yes	No	Failed	L0_IO1	175
23947	IO_board	Yes	No	Failed	L0_IO1	225
23948	IO_board	No	No	Operational	L0_IO0	300
23949	Logic_board	Yes	No	Failed	L0_IO1	175
23950	IO_board	Yes	Yes	Failed	L0_IO0	300
23951	Logic_board	Yes	No	Failed	L0_IO1	175
23952	IO_board	No	No	Operational	L0_IO0	300
23953	Logic_board	Yes	No	Failed	L0_IO1	175
23954	Logic_board	Yes	Yes	Failed	L0_IO0	300
23955	Logic_board	Yes	No	Failed	L0_IO1	175
23956	IO_board	No	No	Operational	L0_IO0	300
23957	Logic_board	Yes	No	Failed	L0_IO1	175
23958	IO_board	Yes	Yes	Failed	L0_IO0	300
23959	IO_board	Yes	Yes	Failed	L0_IO0	300
23960	IO_board	No	No	Operational	L0_IO0	300
23961	Logic_board	Yes	No	Failed	L0_IO1	175
23962	Logic_board	Yes	Yes	Failed	L0_IO0	300
23963	IO_board	No	No	Operational	L0_IO0	300
23964	IO_board	No	No	Operational	L0_IO0	300
23965	IO_board	No	No	Operational	L0_IO0	300
23966	Logic_board	Yes	No	Failed	L0_IO1	175
23967	IO_board	Yes	Yes	Failed	L0_IO0	300
23968	IO_board	Yes	No	Failed	L0_IO1	225
23969	IO_board	Yes	Yes	Failed	L0_IO0	300
23970	IO_board	Yes	No	Failed	L0_IO1	225
23971	Logic_board	Yes	No	Failed	L0_IO1	175
23972	IO_board	Yes	No	Failed	L0_IO1	225
23973	IO_board	No	No	Operational	L0_IO0	300
23974	Logic_board	Yes	No	Failed	L0_IO1	175
23975	Logic_board	Yes	No	Failed	L0_IO1	175
23976	Logic_board	Yes	No	Failed	L0_IO1	175
23977	Logic_board	Yes	No	Failed	L0_IO1	175
23978	Logic_board	Yes	No	Failed	L0_IO1	175
23979	IO_board	Yes	No	Failed	L0_IO1	225
23980	IO_board	No	No	Operational	L0_IO0	300
23981	IO_board	Yes	No	Failed	L0_IO1	225
23982	IO_board	Yes	No	Failed	L0_IO1	225
23983	IO_board	Yes	No	Failed	L0_IO1	225
23984	IO_board	Yes	No	Failed	L0_IO1	225
23985	IO_board	Yes	No	Failed	L0_IO1	225
23986	IO_board	Yes	No	Failed	L0_IO1	225
23987	Logic_board	Yes	No	Failed	L0_IO1	175
23988	Logic_board	Yes	Yes	Failed	L0_IO0	300
23989	Logic_board	Yes	No	Failed	L0_IO1	175
23990	Logic_board	Yes	No	Failed	L0_IO1	175
23991	IO_board	Yes	Yes	Failed	L0_IO0	300
23992	IO_board	Yes	No	Failed	L0_IO1	225
23993	IO_board	Yes	No	Failed	L0_IO1	225
23994	Logic_board	Yes	Yes	Failed	L0_IO0	300
23995	IO_board	Yes	No	Failed	L0_IO1	225
23996	Logic_board	Yes	Yes	Failed	L0_IO0	300
23997	IO_board	Yes	No	Failed	L0_IO1	225
23998	IO_board	Yes	No	Failed	L0_IO1	225
23999	Logic_board	Yes	No	Failed	L0_IO1	175
24000	Logic_board	Yes	No	Failed	L0_IO1	175
24001	Logic_board	Yes	No	Failed	L0_IO1	175
24002	Logic_board	Yes	No	Failed	L0_IO1	175
24003	IO_board	Yes	No	Failed	L0_IO1	225
24004	Logic_board	Yes	No	Failed	L0_IO1	175
24005	Logic_board	Yes	No	Failed	L0_IO1	175
24006	Logic_board	Yes	No	Failed	L0_IO1	175
24007	IO_board	Yes	No	Failed	L0_IO1	225
24008	Logic_board	Yes	No	Failed	L0_IO1	175
24009	IO_board	Yes	No	Failed	L0_IO1	225
24010	Logic_board	Yes	No	Failed	L0_IO1	175
24011	Logic_board	Yes	No	Failed	L0_IO1	175
24012	Logic_board	Yes	No	Failed	L0_IO1	175
24013	IO_board	Yes	No	Failed	L0_IO1	225
24014	IO_board	No	No	Operational	L0_IO0	300
24015	IO_board	Yes	No	Failed	L0_IO1	225
24016	IO_board	Yes	No	Failed	L0_IO1	225
24017	IO_board	Yes	No	Failed	L0_IO1	225
24018	Logic_board	Yes	No	Failed	L0_IO1	175
24019	Logic_board	Yes	No	Failed	L0_IO1	175
24020	Logic_board	Yes	No	Failed	L0_IO1	175
24021	IO_board	Yes	No	Failed	L0_IO1	225
24022	Logic_board	Yes	No	Failed	L0_IO1	175
24023	IO_board	Yes	Yes	Failed	L0_IO0	300
24024	IO_board	No	No	Operational	L0_IO0	300
24025	Logic_board	Yes	No	Failed	L0_IO1	175
24026	IO_board	No	No	Operational	L0_IO0	300
24027	Logic_board	Yes	No	Failed	L0_IO1	175
24028	Logic_board	Yes	No	Failed	L0_IO1	175
24029	Logic_board	Yes	Yes	Failed	L0_IO0	300
24030	IO_board	Yes	No	Failed	L0_IO1	225
24031	Logic_board	Yes	No	Failed	L0_IO1	175
24032	IO_board	No	No	Operational	L0_IO0	300
24033	IO_board	Yes	No	Failed	L0_IO1	225
24034	IO_board	Yes	No	Failed	L0_IO1	225
24035	IO_board	No	No	Operational	L0_IO0	300
24036	Logic_board	Yes	Yes	Failed	L0_IO0	300
24037	IO_board	Yes	Yes	Failed	L0_IO0	300
24038	IO_board	Yes	No	Failed	L0_IO1	225
24039	Logic_board	Yes	No	Failed	L0_IO1	175
24040	Logic_board	Yes	No	Failed	L0_IO1	175
24041	IO_board	Yes	No	Failed	L0_IO1	225
24042	Logic_board	Yes	Yes	Failed	L0_IO0	300
24043	IO_board	Yes	No	Failed	L0_IO1	225
24044	Logic_board	Yes	No	Failed	L0_IO1	175
24045	IO_board	Yes	No	Failed	L0_IO1	225
24046	IO_board	Yes	No	Failed	L0_IO1	225
24047	Logic_board	No	No	Operational	L0_IO0	300
24048	Logic_board	Yes	Yes	Failed	L0_IO0	300
24049	IO_board	Yes	No	Failed	L0_IO1	225
24050	Logic_board	Yes	No	Failed	L0_IO1	175
24051	IO_board	Yes	No	Failed	L0_IO1	225
24052	Logic_board	Yes	No	Failed	L0_IO1	175
24053	Logic_board	Yes	No	Failed	L0_IO1	175
24054	IO_board	Yes	No	Failed	L0_IO1	225
24055	IO_board	Yes	No	Failed	L0_IO1	225
24056	Logic_board	Yes	No	Failed	L0_IO1	175
24057	Logic_board	Yes	No	Failed	L0_IO1	175
24058	IO_board	Yes	Yes	Failed	L0_IO0	300
24059	IO_board	Yes	No	Failed	L0_IO1	225
24060	Logic_board	Yes	No	Failed	L0_IO1	175
24061	Logic_board	Yes	Yes	Failed	L0_IO0	300
24062	IO_board	Yes	Yes	Failed	L0_IO0	300
24063	Logic_board	Yes	No	Failed	L0_IO1	175
24064	IO_board	Yes	No	Failed	L0_IO1	225
24065	Logic_board	Yes	No	Failed	L0_IO1	175
24066	Logic_board	No	No	Operational	L0_IO0	300
24067	IO_board	Yes	No	Failed	L0_IO1	225
24068	Logic_board	Yes	No	Failed	L0_IO1	175
24069	Logic_board	Yes	No	Failed	L0_IO1	175
24070	Logic_board	Yes	No	Failed	L0_IO1	175
24071	Logic_board	Yes	Yes	Failed	L0_IO0	300
24072	IO_board	Yes	No	Failed	L0_IO1	225
24073	IO_board	Yes	Yes	Failed	L0_IO0	300
24074	IO_board	Yes	No	Failed	L0_IO1	225
24075	Logic_board	Yes	No	Failed	L0_IO1	175
24076	IO_board	Yes	No	Failed	L0_IO1	225
24077	IO_board	Yes	No	Failed	L0_IO1	225
24078	IO_board	Yes	No	Failed	L0_IO1	225
24079	Logic_board	Yes	No	Failed	L0_IO1	175
24080	Logic_board	No	No	Operational	L0_IO0	300
24081	Logic_board	Yes	No	Failed	L0_IO1	175
24082	IO_board	Yes	No	Failed	L0_IO1	225
24083	IO_board	Yes	No	Failed	L0_IO1	225
24084	IO_board	Yes	No	Failed	L0_IO1	225
24085	Logic_board	No	No	Operational	L0_IO0	300
24086	IO_board	Yes	No	Failed	L0_IO1	225
24087	Logic_board	Yes	Yes	Failed	L0_IO0	300
24088	Logic_board	Yes	No	Failed	L0_IO1	175
24089	Logic_board	Yes	Yes	Failed	L0_IO0	300
24090	IO_board	Yes	No	Failed	L0_IO1	225
24091	IO_board	Yes	No	Failed	L0_IO1	225
24092	IO_board	Yes	No	Failed	L0_IO1	225
24093	IO_board	Yes	No	Failed	L0_IO1	225
24094	Logic_board	Yes	No	Failed	L0_IO1	175
24095	Logic_board	Yes	No	Failed	L0_IO1	175
24096	IO_board	Yes	No	Failed	L0_IO1	225
24097	IO_board	No	No	Operational	L0_IO0	300
24098	IO_board	No	No	Operational	L0_IO0	300
24099	Logic_board	Yes	Yes	Failed	L0_IO0	300
24100	IO_board	Yes	No	Failed	L0_IO1	225
24101	IO_board	Yes	No	Failed	L0_IO1	225
24102	IO_board	Yes	No	Failed	L0_IO1	225
24103	IO_board	No	Yes	Failed	L1_IO0	125
24104	Logic_board	Yes	No	Failed	L0_IO1	175
24105	Logic_board	No	No	Operational	L0_IO0	300
24106	IO_board	Yes	Yes	Failed	L0_IO0	300
24107	Logic_board	Yes	Yes	Failed	L0_IO0	300
24108	IO_board	Yes	Yes	Failed	L0_IO0	300
24109	IO_board	Yes	No	Failed	L0_IO1	225
24110	IO_board	No	No	Operational	L0_IO0	300
24111	Logic_board	Yes	No	Failed	L0_IO1	175
24112	Logic_board	Yes	No	Failed	L0_IO1	175
24113	IO_board	Yes	No	Failed	L0_IO1	225
24114	IO_board	Yes	No	Failed	L0_IO1	225
24115	Logic_board	Yes	Yes	Failed	L0_IO0	300
24116	Logic_board	Yes	No	Failed	L0_IO1	175
24117	IO_board	Yes	No	Failed	L0_IO1	225
24118	Logic_board	Yes	No	Failed	L0_IO1	175
24119	IO_board	Yes	No	Failed	L0_IO1	225
24120	Logic_board	Yes	No	Failed	L0_IO1	175
24121	IO_board	Yes	No	Failed	L0_IO1	225
24122	Logic_board	Yes	No	Failed	L0_IO1	175
24123	IO_board	Yes	No	Failed	L0_IO1	225
24124	IO_board	No	No	Operational	L0_IO0	300
24125	Logic_board	Yes	No	Failed	L0_IO1	175
24126	Logic_board	Yes	No	Failed	L0_IO1	175
24127	Logic_board	Yes	No	Failed	L0_IO1	175
24128	Logic_board	Yes	No	Failed	L0_IO1	175
24129	IO_board	Yes	No	Failed	L0_IO1	225
24130	Logic_board	Yes	No	Failed	L0_IO1	175
24131	IO_board	Yes	Yes	Failed	L0_IO0	300
24132	IO_board	Yes	No	Failed	L0_IO1	225
24133	Logic_board	No	Yes	Failed	L1_IO0	200
24134	Logic_board	Yes	No	Failed	L0_IO1	175
24135	Logic_board	Yes	No	Failed	L0_IO1	175
24136	Logic_board	Yes	Yes	Failed	L0_IO0	300
24137	IO_board	Yes	No	Failed	L0_IO1	225
24138	Logic_board	Yes	No	Failed	L0_IO1	175
24139	IO_board	Yes	No	Failed	L0_IO1	225
24140	Logic_board	No	No	Operational	L0_IO0	300
24141	IO_board	Yes	No	Failed	L0_IO1	225
24142	IO_board	Yes	No	Failed	L0_IO1	225
24143	Logic_board	No	No	Operational	L0_IO0	300
24144	Logic_board	Yes	No	Failed	L0_IO1	175
24145	IO_board	Yes	No	Failed	L0_IO1	225
24146	IO_board	Yes	No	Failed	L0_IO1	225
24147	IO_board	Yes	No	Failed	L0_IO1	225
24148	IO_board	Yes	No	Failed	L0_IO1	225
24149	IO_board	No	Yes	Failed	L1_IO0	125
24150	IO_board	Yes	No	Failed	L0_IO1	225
24151	IO_board	Yes	No	Failed	L0_IO1	225
24152	Logic_board	Yes	No	Failed	L0_IO1	175
24153	IO_board	Yes	No	Failed	L0_IO1	225
24154	Logic_board	Yes	No	Failed	L0_IO1	175
24155	Logic_board	Yes	Yes	Failed	L0_IO0	300
24156	Logic_board	Yes	No	Failed	L0_IO1	175
24157	Logic_board	Yes	No	Failed	L0_IO1	175
24158	IO_board	Yes	No	Failed	L0_IO1	225
24159	IO_board	Yes	No	Failed	L0_IO1	225
24160	IO_board	Yes	No	Failed	L0_IO1	225
24161	IO_board	Yes	No	Failed	L0_IO1	225
24162	IO_board	No	Yes	Failed	L1_IO0	125
24163	IO_board	Yes	No	Failed	L0_IO1	225
24164	Logic_board	Yes	No	Failed	L0_IO1	175
24165	Logic_board	Yes	No	Failed	L0_IO1	175
24166	Logic_board	Yes	No	Failed	L0_IO1	175
24167	Logic_board	No	Yes	Failed	L1_IO0	200
24168	Logic_board	No	No	Operational	L0_IO0	300
24169	Logic_board	No	Yes	Failed	L1_IO0	200
24170	IO_board	No	Yes	Failed	L1_IO0	125
24171	IO_board	Yes	Yes	Failed	L0_IO0	300
24172	IO_board	Yes	No	Failed	L0_IO1	225
24173	IO_board	Yes	No	Failed	L0_IO1	225
24174	IO_board	Yes	Yes	Failed	L0_IO0	300
24175	IO_board	No	No	Operational	L0_IO0	300
24176	IO_board	Yes	No	Failed	L0_IO1	225
24177	Logic_board	Yes	No	Failed	L0_IO1	175
24178	IO_board	Yes	No	Failed	L0_IO1	225
24179	Logic_board	Yes	No	Failed	L0_IO1	175
24180	IO_board	Yes	No	Failed	L0_IO1	225
24181	Logic_board	Yes	No	Failed	L0_IO1	175
24182	Logic_board	Yes	Yes	Failed	L0_IO0	300
24183	IO_board	Yes	No	Failed	L0_IO1	225
24184	Logic_board	Yes	No	Failed	L0_IO1	175
24185	IO_board	No	No	Operational	L0_IO0	300
24186	Logic_board	Yes	Yes	Failed	L0_IO0	300
24187	Logic_board	No	Yes	Failed	L1_IO0	200
24188	IO_board	Yes	No	Failed	L0_IO1	225
24189	IO_board	Yes	No	Failed	L0_IO1	225
