 IDnum	Economical_State	Export_Decision	Profit
5079	Slightly_worse	Now	1.87e6
5080	Same	After_6_mos	2.357e6
5081	Same	Now	2.726e6
5082	Same	After_12_mos	2.1e5
5083	Slightly_worse	After_12_mos	1.425e6
5084	Slightly_worse	Now	1.87e6
5085	Same	After_12_mos	2.1e5
5086	Same	After_6_mos	2.357e6
5087	Same	After_6_mos	2.357e6
5088	Same	After_12_mos	2.1e5
5089	Slightly_worse	Now	1.87e6
5090	Severely_bad	After_6_mos	9.005e5
5091	Slightly_worse	After_6_mos	1.6945e6
5092	Severely_bad	After_12_mos	7.66e5
5093	Severely_bad	After_6_mos	9.005e5
5094	Severely_bad	After_12_mos	7.66e5
5095	Slightly_worse	After_12_mos	1.425e6
5096	Severely_bad	After_12_mos	7.66e5
5097	Slightly_worse	After_6_mos	1.6945e6
5098	Same	Now	2.726e6
5099	Same	After_6_mos	2.357e6
5100	Severely_bad	After_12_mos	7.66e5
5101	Same	After_12_mos	2.1e5
5102	Slightly_worse	After_12_mos	1.425e6
5103	Severely_bad	After_6_mos	9.005e5
5104	Slightly_worse	After_6_mos	1.6945e6
5105	Same	After_6_mos	2.357e6
5106	Same	Now	2.726e6
5107	Same	Now	2.726e6
5108	Severely_bad	After_6_mos	9.005e5
5109	Same	After_6_mos	2.357e6
5110	Slightly_worse	After_6_mos	1.6945e6
5111	Same	After_12_mos	2.1e5
5112	Severely_bad	Now	-7.11e5
5113	Same	After_6_mos	2.357e6
5114	Severely_bad	After_6_mos	9.005e5
5115	Slightly_worse	After_12_mos	1.425e6
5116	Same	After_6_mos	2.357e6
5117	Slightly_worse	After_12_mos	1.425e6
5118	Slightly_worse	After_12_mos	1.425e6
5119	Severely_bad	After_12_mos	7.66e5
5120	Slightly_worse	Now	1.87e6
5121	Slightly_worse	After_12_mos	1.425e6
5122	Slightly_worse	After_12_mos	1.425e6
5123	Same	After_6_mos	2.357e6
5124	Same	Now	2.726e6
5125	Same	Now	2.726e6
5126	Severely_bad	After_12_mos	7.66e5
5127	Slightly_worse	Now	1.87e6
5128	Severely_bad	Now	-7.11e5
5129	Same	After_6_mos	2.357e6
5130	Same	After_12_mos	2.1e5
5131	Severely_bad	After_6_mos	9.005e5
5132	Same	After_12_mos	2.1e5
5133	Slightly_worse	After_12_mos	1.425e6
5134	Same	After_12_mos	2.1e5
5135	Severely_bad	Now	-7.11e5
5136	Same	After_12_mos	2.1e5
5137	Severely_bad	Now	-7.11e5
5138	Severely_bad	After_12_mos	7.66e5
5139	Slightly_worse	After_6_mos	1.6945e6
5140	Same	After_6_mos	2.357e6
5141	Same	After_12_mos	2.1e5
5142	Severely_bad	After_12_mos	7.66e5
5143	Slightly_worse	After_12_mos	1.425e6
5144	Slightly_worse	Now	1.87e6
5145	Same	After_12_mos	2.1e5
5146	Same	After_6_mos	2.357e6
5147	Same	After_6_mos	2.357e6
5148	Severely_bad	After_6_mos	9.005e5
5149	Same	Now	2.726e6
5150	Slightly_worse	After_12_mos	1.425e6
5151	Severely_bad	After_6_mos	9.005e5
5152	Severely_bad	After_12_mos	7.66e5
5153	Same	Now	2.726e6
5154	Slightly_worse	Now	1.87e6
5155	Same	After_6_mos	2.357e6
5156	Same	After_12_mos	2.1e5
5157	Slightly_worse	After_6_mos	1.6945e6
5158	Severely_bad	After_12_mos	7.66e5
5159	Severely_bad	Now	-7.11e5
5160	Slightly_worse	Now	1.87e6
5161	Slightly_worse	After_12_mos	1.425e6
5162	Slightly_worse	After_6_mos	1.6945e6
5163	Severely_bad	After_6_mos	9.005e5
5164	Same	Now	2.726e6
5165	Slightly_worse	After_12_mos	1.425e6
5166	Slightly_worse	Now	1.87e6
5167	Slightly_worse	Now	1.87e6
5168	Slightly_worse	After_6_mos	1.6945e6
5169	Same	Now	2.726e6
5170	Slightly_worse	Now	1.87e6
5171	Same	After_12_mos	2.1e5
5172	Same	After_12_mos	2.1e5
5173	Severely_bad	After_6_mos	9.005e5
5174	Severely_bad	After_6_mos	9.005e5
5175	Same	After_6_mos	2.357e6
5176	Same	Now	2.726e6
5177	Same	After_6_mos	2.357e6
5178	Slightly_worse	After_12_mos	1.425e6
5179	Slightly_worse	Now	1.87e6
5180	Slightly_worse	After_6_mos	1.6945e6
5181	Same	Now	2.726e6
5182	Slightly_worse	Now	1.87e6
5183	Same	Now	2.726e6
5184	Severely_bad	After_12_mos	7.66e5
5185	Slightly_worse	Now	1.87e6
5186	Severely_bad	After_12_mos	7.66e5
5187	Slightly_worse	After_12_mos	1.425e6
5188	Severely_bad	After_12_mos	7.66e5
5189	Slightly_worse	Now	1.87e6
5190	Same	Now	2.726e6
5191	Severely_bad	After_12_mos	7.66e5
5192	Slightly_worse	After_12_mos	1.425e6
5193	Same	Now	2.726e6
5194	Severely_bad	After_6_mos	9.005e5
5195	Slightly_worse	After_12_mos	1.425e6
5196	Slightly_worse	Now	1.87e6
5197	Same	After_6_mos	2.357e6
5198	Slightly_worse	Now	1.87e6
5199	Severely_bad	Now	-7.11e5
5200	Slightly_worse	After_6_mos	1.6945e6
5201	Slightly_worse	After_12_mos	1.425e6
5202	Same	After_6_mos	2.357e6
5203	Severely_bad	After_12_mos	7.66e5
5204	Severely_bad	Now	-7.11e5
5205	Slightly_worse	After_6_mos	1.6945e6
5206	Same	After_12_mos	2.1e5
5207	Severely_bad	Now	-7.11e5
5208	Same	After_12_mos	2.1e5
5209	Same	After_12_mos	2.1e5
5210	Same	Now	2.726e6
5211	Slightly_worse	After_6_mos	1.6945e6
5212	Severely_bad	Now	-7.11e5
5213	Same	After_12_mos	2.1e5
5214	Same	Now	2.726e6
5215	Severely_bad	After_12_mos	7.66e5
5216	Severely_bad	After_6_mos	9.005e5
5217	Same	After_12_mos	2.1e5
5218	Same	After_12_mos	2.1e5
5219	Severely_bad	After_12_mos	7.66e5
5220	Severely_bad	Now	-7.11e5
5221	Slightly_worse	After_6_mos	1.6945e6
5222	Slightly_worse	After_12_mos	1.425e6
5223	Slightly_worse	Now	1.87e6
5224	Slightly_worse	After_12_mos	1.425e6
5225	Same	After_6_mos	2.357e6
5226	Same	Now	2.726e6
5227	Same	Now	2.726e6
5228	Severely_bad	After_6_mos	9.005e5
5229	Slightly_worse	After_12_mos	1.425e6
5230	Same	After_6_mos	2.357e6
5231	Slightly_worse	Now	1.87e6
5232	Same	Now	2.726e6
5233	Same	After_12_mos	2.1e5
5234	Severely_bad	After_6_mos	9.005e5
5235	Slightly_worse	After_6_mos	1.6945e6
5236	Severely_bad	After_12_mos	7.66e5
5237	Slightly_worse	Now	1.87e6
5238	Severely_bad	After_12_mos	7.66e5
5239	Severely_bad	After_12_mos	7.66e5
5240	Same	Now	2.726e6
5241	Severely_bad	Now	-7.11e5
5242	Same	After_12_mos	2.1e5
5243	Same	After_6_mos	2.357e6
5244	Severely_bad	After_12_mos	7.66e5
5245	Severely_bad	Now	-7.11e5
5246	Same	Now	2.726e6
5247	Same	After_6_mos	2.357e6
5248	Severely_bad	After_12_mos	7.66e5
5249	Same	After_6_mos	2.357e6
5250	Same	Now	2.726e6
5251	Slightly_worse	Now	1.87e6
5252	Same	Now	2.726e6
5253	Same	Now	2.726e6
5254	Same	After_12_mos	2.1e5
5255	Same	Now	2.726e6
5256	Same	After_6_mos	2.357e6
5257	Slightly_worse	After_6_mos	1.6945e6
5258	Slightly_worse	Now	1.87e6
5259	Severely_bad	Now	-7.11e5
5260	Same	After_12_mos	2.1e5
5261	Same	After_12_mos	2.1e5
5262	Same	Now	2.726e6
5263	Same	After_6_mos	2.357e6
5264	Same	After_6_mos	2.357e6
5265	Severely_bad	After_12_mos	7.66e5
5266	Severely_bad	Now	-7.11e5
5267	Same	After_6_mos	2.357e6
5268	Severely_bad	After_12_mos	7.66e5
5269	Same	Now	2.726e6
5270	Slightly_worse	Now	1.87e6
5271	Slightly_worse	After_12_mos	1.425e6
5272	Same	After_12_mos	2.1e5
5273	Slightly_worse	After_6_mos	1.6945e6
5274	Same	Now	2.726e6
5275	Slightly_worse	After_6_mos	1.6945e6
5276	Slightly_worse	Now	1.87e6
5277	Severely_bad	After_12_mos	7.66e5
5278	Same	After_6_mos	2.357e6
5279	Same	After_12_mos	2.1e5
5280	Same	After_12_mos	2.1e5
5281	Same	After_12_mos	2.1e5
5282	Severely_bad	After_12_mos	7.66e5
5283	Severely_bad	Now	-7.11e5
5284	Same	Now	2.726e6
5285	Same	Now	2.726e6
5286	Slightly_worse	After_6_mos	1.6945e6
5287	Slightly_worse	After_6_mos	1.6945e6
5288	Same	After_6_mos	2.357e6
5289	Same	Now	2.726e6
5290	Slightly_worse	After_12_mos	1.425e6
5291	Same	Now	2.726e6
5292	Severely_bad	After_6_mos	9.005e5
5293	Severely_bad	Now	-7.11e5
5294	Slightly_worse	After_12_mos	1.425e6
5295	Severely_bad	After_12_mos	7.66e5
5296	Slightly_worse	After_6_mos	1.6945e6
5297	Same	After_6_mos	2.357e6
5298	Same	Now	2.726e6
5299	Severely_bad	Now	-7.11e5
5300	Same	Now	2.726e6
5301	Same	After_12_mos	2.1e5
5302	Same	Now	2.726e6
5303	Slightly_worse	After_12_mos	1.425e6
5304	Slightly_worse	After_12_mos	1.425e6
5305	Slightly_worse	After_12_mos	1.425e6
5306	Severely_bad	After_12_mos	7.66e5
5307	Severely_bad	Now	-7.11e5
5308	Same	After_12_mos	2.1e5
5309	Same	After_6_mos	2.357e6
5310	Same	Now	2.726e6
5311	Same	After_6_mos	2.357e6
5312	Severely_bad	Now	-7.11e5
5313	Severely_bad	Now	-7.11e5
5314	Same	After_12_mos	2.1e5
5315	Severely_bad	After_12_mos	7.66e5
5316	Slightly_worse	After_12_mos	1.425e6
5317	Slightly_worse	Now	1.87e6
5318	Severely_bad	Now	-7.11e5
5319	Slightly_worse	After_12_mos	1.425e6
5320	Severely_bad	After_6_mos	9.005e5
5321	Severely_bad	Now	-7.11e5
5322	Same	After_12_mos	2.1e5
5323	Slightly_worse	After_12_mos	1.425e6
5324	Same	After_12_mos	2.1e5
5325	Same	Now	2.726e6
5326	Same	Now	2.726e6
5327	Same	After_12_mos	2.1e5
5328	Same	After_12_mos	2.1e5
5329	Slightly_worse	After_6_mos	1.6945e6
5330	Severely_bad	Now	-7.11e5
5331	Slightly_worse	Now	1.87e6
5332	Same	After_12_mos	2.1e5
5333	Slightly_worse	After_12_mos	1.425e6
5334	Severely_bad	After_6_mos	9.005e5
5335	Severely_bad	After_6_mos	9.005e5
5336	Same	After_6_mos	2.357e6
5337	Slightly_worse	Now	1.87e6
5338	Slightly_worse	After_6_mos	1.6945e6
5339	Severely_bad	Now	-7.11e5
5340	Slightly_worse	After_6_mos	1.6945e6
5341	Slightly_worse	Now	1.87e6
5342	Slightly_worse	After_12_mos	1.425e6
5343	Severely_bad	After_12_mos	7.66e5
5344	Same	Now	2.726e6
5345	Slightly_worse	After_12_mos	1.425e6
5346	Same	After_6_mos	2.357e6
5347	Severely_bad	Now	-7.11e5
5348	Slightly_worse	After_12_mos	1.425e6
5349	Same	Now	2.726e6
5350	Slightly_worse	After_6_mos	1.6945e6
5351	Slightly_worse	After_6_mos	1.6945e6
5352	Same	Now	2.726e6
5353	Same	After_6_mos	2.357e6
5354	Slightly_worse	Now	1.87e6
5355	Same	After_12_mos	2.1e5
5356	Slightly_worse	Now	1.87e6
5357	Same	After_6_mos	2.357e6
5358	Slightly_worse	After_6_mos	1.6945e6
5359	Slightly_worse	After_6_mos	1.6945e6
5360	Severely_bad	Now	-7.11e5
5361	Severely_bad	Now	-7.11e5
5362	Slightly_worse	Now	1.87e6
5363	Severely_bad	After_6_mos	9.005e5
5364	Severely_bad	After_6_mos	9.005e5
5365	Slightly_worse	After_6_mos	1.6945e6
5366	Same	After_6_mos	2.357e6
5367	Same	Now	2.726e6
5368	Same	After_12_mos	2.1e5
5369	Severely_bad	Now	-7.11e5
5370	Same	After_6_mos	2.357e6
5371	Slightly_worse	After_12_mos	1.425e6
5372	Slightly_worse	After_12_mos	1.425e6
5373	Severely_bad	After_12_mos	7.66e5
5374	Slightly_worse	Now	1.87e6
5375	Severely_bad	After_6_mos	9.005e5
5376	Same	After_12_mos	2.1e5
5377	Severely_bad	After_6_mos	9.005e5
5378	Severely_bad	After_12_mos	7.66e5
5379	Same	After_6_mos	2.357e6
5380	Same	After_6_mos	2.357e6
5381	Severely_bad	After_6_mos	9.005e5
5382	Slightly_worse	Now	1.87e6
5383	Same	After_6_mos	2.357e6
5384	Same	After_6_mos	2.357e6
5385	Same	Now	2.726e6
5386	Same	After_6_mos	2.357e6
5387	Severely_bad	Now	-7.11e5
5388	Slightly_worse	Now	1.87e6
5389	Severely_bad	After_6_mos	9.005e5
5390	Same	After_6_mos	2.357e6
5391	Severely_bad	After_6_mos	9.005e5
5392	Slightly_worse	After_12_mos	1.425e6
5393	Same	After_6_mos	2.357e6
5394	Slightly_worse	Now	1.87e6
5395	Severely_bad	After_12_mos	7.66e5
5396	Severely_bad	Now	-7.11e5
5397	Severely_bad	After_6_mos	9.005e5
5398	Severely_bad	After_12_mos	7.66e5
5399	Severely_bad	After_6_mos	9.005e5
5400	Slightly_worse	Now	1.87e6
5401	Slightly_worse	Now	1.87e6
5402	Severely_bad	Now	-7.11e5
5403	Same	Now	2.726e6
5404	Severely_bad	Now	-7.11e5
5405	Same	After_6_mos	2.357e6
5406	Same	After_6_mos	2.357e6
5407	Slightly_worse	Now	1.87e6
5408	Severely_bad	After_6_mos	9.005e5
5409	Same	After_12_mos	2.1e5
5410	Same	After_12_mos	2.1e5
5411	Severely_bad	After_6_mos	9.005e5
5412	Same	Now	2.726e6
5413	Severely_bad	Now	-7.11e5
5414	Slightly_worse	After_6_mos	1.6945e6
5415	Slightly_worse	After_12_mos	1.425e6
5416	Severely_bad	Now	-7.11e5
5417	Slightly_worse	After_6_mos	1.6945e6
5418	Severely_bad	Now	-7.11e5
5419	Slightly_worse	After_6_mos	1.6945e6
5420	Severely_bad	After_6_mos	9.005e5
5421	Slightly_worse	Now	1.87e6
5422	Same	Now	2.726e6
5423	Same	After_12_mos	2.1e5
5424	Slightly_worse	Now	1.87e6
5425	Same	Now	2.726e6
5426	Severely_bad	After_6_mos	9.005e5
5427	Slightly_worse	After_6_mos	1.6945e6
5428	Severely_bad	After_12_mos	7.66e5
5429	Severely_bad	After_6_mos	9.005e5
5430	Severely_bad	After_6_mos	9.005e5
5431	Same	After_12_mos	2.1e5
5432	Same	After_12_mos	2.1e5
5433	Same	Now	2.726e6
5434	Slightly_worse	After_6_mos	1.6945e6
5435	Same	After_6_mos	2.357e6
5436	Slightly_worse	After_12_mos	1.425e6
5437	Severely_bad	Now	-7.11e5
5438	Slightly_worse	After_6_mos	1.6945e6
5439	Severely_bad	After_12_mos	7.66e5
5440	Severely_bad	Now	-7.11e5
5441	Slightly_worse	Now	1.87e6
5442	Slightly_worse	Now	1.87e6
5443	Same	Now	2.726e6
5444	Same	After_12_mos	2.1e5
5445	Same	Now	2.726e6
5446	Slightly_worse	After_12_mos	1.425e6
5447	Slightly_worse	After_12_mos	1.425e6
5448	Same	After_12_mos	2.1e5
5449	Slightly_worse	After_12_mos	1.425e6
5450	Slightly_worse	After_6_mos	1.6945e6
5451	Same	Now	2.726e6
5452	Slightly_worse	Now	1.87e6
5453	Same	Now	2.726e6
5454	Same	Now	2.726e6
5455	Same	After_6_mos	2.357e6
5456	Same	After_6_mos	2.357e6
5457	Severely_bad	After_6_mos	9.005e5
5458	Slightly_worse	After_6_mos	1.6945e6
5459	Severely_bad	After_6_mos	9.005e5
5460	Same	Now	2.726e6
5461	Slightly_worse	After_12_mos	1.425e6
5462	Same	After_6_mos	2.357e6
5463	Slightly_worse	After_12_mos	1.425e6
5464	Slightly_worse	After_12_mos	1.425e6
5465	Slightly_worse	Now	1.87e6
5466	Same	After_12_mos	2.1e5
5467	Severely_bad	After_12_mos	7.66e5
5468	Severely_bad	After_12_mos	7.66e5
5469	Same	After_12_mos	2.1e5
5470	Severely_bad	After_6_mos	9.005e5
5471	Severely_bad	After_6_mos	9.005e5
5472	Same	Now	2.726e6
5473	Severely_bad	After_6_mos	9.005e5
5474	Severely_bad	After_6_mos	9.005e5
5475	Severely_bad	Now	-7.11e5
5476	Slightly_worse	After_12_mos	1.425e6
5477	Same	Now	2.726e6
5478	Slightly_worse	After_6_mos	1.6945e6
5479	Severely_bad	Now	-7.11e5
5480	Slightly_worse	After_6_mos	1.6945e6
5481	Same	Now	2.726e6
5482	Same	After_6_mos	2.357e6
5483	Same	Now	2.726e6
5484	Severely_bad	After_12_mos	7.66e5
5485	Slightly_worse	After_12_mos	1.425e6
5486	Slightly_worse	Now	1.87e6
5487	Same	After_12_mos	2.1e5
5488	Slightly_worse	Now	1.87e6
5489	Same	Now	2.726e6
5490	Same	Now	2.726e6
5491	Slightly_worse	Now	1.87e6
5492	Slightly_worse	After_12_mos	1.425e6
5493	Same	After_6_mos	2.357e6
5494	Same	After_12_mos	2.1e5
5495	Slightly_worse	After_6_mos	1.6945e6
5496	Same	Now	2.726e6
5497	Same	After_12_mos	2.1e5
5498	Same	After_12_mos	2.1e5
5499	Same	After_12_mos	2.1e5
5500	Same	After_6_mos	2.357e6
5501	Severely_bad	Now	-7.11e5
5502	Severely_bad	Now	-7.11e5
5503	Severely_bad	After_12_mos	7.66e5
5504	Severely_bad	After_12_mos	7.66e5
5505	Same	After_6_mos	2.357e6
5506	Same	After_12_mos	2.1e5
5507	Same	After_6_mos	2.357e6
5508	Same	After_6_mos	2.357e6
5509	Slightly_worse	Now	1.87e6
5510	Slightly_worse	Now	1.87e6
5511	Severely_bad	Now	-7.11e5
5512	Same	After_12_mos	2.1e5
5513	Slightly_worse	After_12_mos	1.425e6
5514	Severely_bad	Now	-7.11e5
5515	Same	After_6_mos	2.357e6
5516	Slightly_worse	After_6_mos	1.6945e6
5517	Same	After_12_mos	2.1e5
5518	Severely_bad	Now	-7.11e5
5519	Same	Now	2.726e6
5520	Same	After_12_mos	2.1e5
5521	Same	Now	2.726e6
5522	Same	After_12_mos	2.1e5
5523	Same	Now	2.726e6
5524	Same	After_6_mos	2.357e6
5525	Same	Now	2.726e6
5526	Slightly_worse	After_6_mos	1.6945e6
5527	Same	After_12_mos	2.1e5
5528	Severely_bad	After_12_mos	7.66e5
5529	Severely_bad	After_12_mos	7.66e5
5530	Slightly_worse	After_12_mos	1.425e6
5531	Same	Now	2.726e6
5532	Severely_bad	After_12_mos	7.66e5
5533	Same	After_12_mos	2.1e5
5534	Same	Now	2.726e6
5535	Severely_bad	Now	-7.11e5
5536	Same	After_12_mos	2.1e5
5537	Severely_bad	After_6_mos	9.005e5
5538	Same	Now	2.726e6
5539	Same	After_6_mos	2.357e6
5540	Same	After_6_mos	2.357e6
5541	Severely_bad	After_6_mos	9.005e5
5542	Same	After_6_mos	2.357e6
5543	Slightly_worse	Now	1.87e6
5544	Slightly_worse	Now	1.87e6
5545	Severely_bad	After_12_mos	7.66e5
5546	Same	After_12_mos	2.1e5
5547	Slightly_worse	Now	1.87e6
5548	Slightly_worse	Now	1.87e6
5549	Same	After_6_mos	2.357e6
5550	Severely_bad	After_12_mos	7.66e5
5551	Severely_bad	After_12_mos	7.66e5
5552	Same	After_6_mos	2.357e6
5553	Severely_bad	Now	-7.11e5
5554	Slightly_worse	Now	1.87e6
5555	Slightly_worse	Now	1.87e6
5556	Severely_bad	After_12_mos	7.66e5
5557	Slightly_worse	After_6_mos	1.6945e6
5558	Same	Now	2.726e6
5559	Same	After_12_mos	2.1e5
5560	Same	After_12_mos	2.1e5
5561	Same	Now	2.726e6
5562	Same	After_12_mos	2.1e5
5563	Same	After_6_mos	2.357e6
5564	Same	After_12_mos	2.1e5
5565	Severely_bad	After_6_mos	9.005e5
5566	Same	After_12_mos	2.1e5
5567	Severely_bad	After_12_mos	7.66e5
5568	Severely_bad	After_6_mos	9.005e5
5569	Same	After_12_mos	2.1e5
5570	Slightly_worse	After_6_mos	1.6945e6
5571	Severely_bad	After_6_mos	9.005e5
5572	Severely_bad	Now	-7.11e5
5573	Severely_bad	Now	-7.11e5
5574	Severely_bad	Now	-7.11e5
5575	Slightly_worse	After_6_mos	1.6945e6
5576	Severely_bad	After_12_mos	7.66e5
5577	Same	Now	2.726e6
5578	Same	Now	2.726e6
5579	Slightly_worse	After_12_mos	1.425e6
5580	Slightly_worse	After_6_mos	1.6945e6
5581	Same	Now	2.726e6
5582	Same	After_12_mos	2.1e5
5583	Same	Now	2.726e6
5584	Same	Now	2.726e6
5585	Slightly_worse	After_6_mos	1.6945e6
5586	Slightly_worse	Now	1.87e6
5587	Same	Now	2.726e6
5588	Severely_bad	Now	-7.11e5
5589	Severely_bad	Now	-7.11e5
5590	Same	Now	2.726e6
5591	Slightly_worse	After_12_mos	1.425e6
5592	Same	Now	2.726e6
5593	Same	After_6_mos	2.357e6
5594	Severely_bad	After_12_mos	7.66e5
5595	Severely_bad	After_6_mos	9.005e5
5596	Slightly_worse	Now	1.87e6
5597	Slightly_worse	Now	1.87e6
5598	Severely_bad	After_12_mos	7.66e5
5599	Same	Now	2.726e6
5600	Slightly_worse	After_6_mos	1.6945e6
5601	Severely_bad	After_12_mos	7.66e5
5602	Slightly_worse	After_6_mos	1.6945e6
5603	Severely_bad	After_6_mos	9.005e5
5604	Same	After_12_mos	2.1e5
5605	Severely_bad	Now	-7.11e5
5606	Severely_bad	Now	-7.11e5
5607	Same	After_12_mos	2.1e5
5608	Same	After_12_mos	2.1e5
5609	Severely_bad	After_12_mos	7.66e5
5610	Slightly_worse	After_6_mos	1.6945e6
5611	Slightly_worse	After_6_mos	1.6945e6
5612	Slightly_worse	After_12_mos	1.425e6
5613	Same	After_12_mos	2.1e5
5614	Slightly_worse	Now	1.87e6
5615	Severely_bad	Now	-7.11e5
5616	Slightly_worse	After_6_mos	1.6945e6
5617	Same	After_6_mos	2.357e6
5618	Slightly_worse	After_12_mos	1.425e6
5619	Same	Now	2.726e6
5620	Slightly_worse	After_12_mos	1.425e6
5621	Severely_bad	After_12_mos	7.66e5
5622	Same	After_6_mos	2.357e6
5623	Severely_bad	After_12_mos	7.66e5
5624	Same	Now	2.726e6
5625	Slightly_worse	After_6_mos	1.6945e6
5626	Same	After_6_mos	2.357e6
5627	Severely_bad	After_12_mos	7.66e5
5628	Same	Now	2.726e6
5629	Slightly_worse	Now	1.87e6
5630	Same	Now	2.726e6
5631	Slightly_worse	After_12_mos	1.425e6
5632	Same	After_12_mos	2.1e5
5633	Slightly_worse	After_12_mos	1.425e6
5634	Same	After_12_mos	2.1e5
5635	Severely_bad	After_12_mos	7.66e5
5636	Same	After_6_mos	2.357e6
5637	Slightly_worse	After_12_mos	1.425e6
5638	Same	After_6_mos	2.357e6
5639	Same	After_12_mos	2.1e5
5640	Severely_bad	After_12_mos	7.66e5
5641	Same	After_6_mos	2.357e6
5642	Severely_bad	After_12_mos	7.66e5
5643	Same	After_6_mos	2.357e6
5644	Severely_bad	After_6_mos	9.005e5
5645	Slightly_worse	Now	1.87e6
5646	Severely_bad	After_12_mos	7.66e5
5647	Same	After_12_mos	2.1e5
5648	Severely_bad	After_12_mos	7.66e5
5649	Same	Now	2.726e6
5650	Slightly_worse	Now	1.87e6
5651	Same	After_6_mos	2.357e6
5652	Severely_bad	Now	-7.11e5
5653	Same	After_12_mos	2.1e5
5654	Slightly_worse	After_12_mos	1.425e6
5655	Severely_bad	Now	-7.11e5
5656	Same	After_6_mos	2.357e6
5657	Same	After_6_mos	2.357e6
5658	Severely_bad	After_12_mos	7.66e5
5659	Severely_bad	After_6_mos	9.005e5
5660	Same	After_12_mos	2.1e5
5661	Slightly_worse	Now	1.87e6
5662	Same	Now	2.726e6
5663	Slightly_worse	Now	1.87e6
5664	Slightly_worse	Now	1.87e6
5665	Severely_bad	After_6_mos	9.005e5
5666	Slightly_worse	Now	1.87e6
5667	Severely_bad	Now	-7.11e5
5668	Same	Now	2.726e6
5669	Same	After_6_mos	2.357e6
5670	Same	After_12_mos	2.1e5
5671	Same	After_12_mos	2.1e5
5672	Same	After_12_mos	2.1e5
5673	Slightly_worse	After_6_mos	1.6945e6
5674	Severely_bad	After_12_mos	7.66e5
5675	Severely_bad	After_6_mos	9.005e5
5676	Slightly_worse	After_6_mos	1.6945e6
5677	Slightly_worse	After_6_mos	1.6945e6
5678	Severely_bad	Now	-7.11e5
5679	Same	After_6_mos	2.357e6
5680	Same	After_6_mos	2.357e6
5681	Same	After_6_mos	2.357e6
5682	Same	After_6_mos	2.357e6
5683	Same	Now	2.726e6
5684	Slightly_worse	After_12_mos	1.425e6
5685	Severely_bad	Now	-7.11e5
5686	Slightly_worse	After_12_mos	1.425e6
5687	Severely_bad	After_6_mos	9.005e5
5688	Same	After_6_mos	2.357e6
5689	Same	After_6_mos	2.357e6
5690	Same	After_6_mos	2.357e6
5691	Same	After_6_mos	2.357e6
5692	Severely_bad	After_12_mos	7.66e5
5693	Same	After_6_mos	2.357e6
5694	Slightly_worse	Now	1.87e6
5695	Same	Now	2.726e6
5696	Severely_bad	After_12_mos	7.66e5
5697	Slightly_worse	Now	1.87e6
5698	Slightly_worse	Now	1.87e6
5699	Severely_bad	After_6_mos	9.005e5
5700	Severely_bad	After_6_mos	9.005e5
5701	Same	Now	2.726e6
5702	Severely_bad	After_12_mos	7.66e5
5703	Slightly_worse	Now	1.87e6
5704	Slightly_worse	After_6_mos	1.6945e6
5705	Same	Now	2.726e6
5706	Severely_bad	After_6_mos	9.005e5
5707	Same	After_6_mos	2.357e6
5708	Severely_bad	After_6_mos	9.005e5
5709	Severely_bad	After_6_mos	9.005e5
5710	Same	After_12_mos	2.1e5
5711	Severely_bad	After_6_mos	9.005e5
5712	Same	Now	2.726e6
5713	Same	After_6_mos	2.357e6
5714	Same	After_6_mos	2.357e6
5715	Same	After_12_mos	2.1e5
5716	Slightly_worse	After_6_mos	1.6945e6
5717	Slightly_worse	After_6_mos	1.6945e6
5718	Same	Now	2.726e6
5719	Slightly_worse	Now	1.87e6
5720	Same	After_12_mos	2.1e5
5721	Severely_bad	After_12_mos	7.66e5
5722	Slightly_worse	Now	1.87e6
5723	Slightly_worse	Now	1.87e6
5724	Severely_bad	Now	-7.11e5
5725	Severely_bad	Now	-7.11e5
5726	Severely_bad	Now	-7.11e5
5727	Same	After_6_mos	2.357e6
5728	Same	Now	2.726e6
5729	Severely_bad	Now	-7.11e5
5730	Severely_bad	After_6_mos	9.005e5
5731	Same	After_6_mos	2.357e6
5732	Same	After_12_mos	2.1e5
5733	Slightly_worse	After_6_mos	1.6945e6
5734	Same	After_12_mos	2.1e5
5735	Severely_bad	Now	-7.11e5
5736	Severely_bad	After_6_mos	9.005e5
5737	Same	After_12_mos	2.1e5
5738	Severely_bad	After_6_mos	9.005e5
5739	Slightly_worse	Now	1.87e6
5740	Slightly_worse	Now	1.87e6
5741	Same	After_12_mos	2.1e5
5742	Severely_bad	Now	-7.11e5
5743	Same	Now	2.726e6
5744	Same	After_6_mos	2.357e6
5745	Severely_bad	After_12_mos	7.66e5
5746	Same	Now	2.726e6
5747	Same	After_6_mos	2.357e6
5748	Same	Now	2.726e6
5749	Slightly_worse	After_6_mos	1.6945e6
5750	Slightly_worse	Now	1.87e6
5751	Severely_bad	Now	-7.11e5
5752	Same	Now	2.726e6
5753	Same	After_6_mos	2.357e6
5754	Severely_bad	Now	-7.11e5
5755	Same	After_6_mos	2.357e6
5756	Slightly_worse	After_12_mos	1.425e6
5757	Same	After_6_mos	2.357e6
5758	Slightly_worse	Now	1.87e6
5759	Same	After_6_mos	2.357e6
5760	Slightly_worse	After_6_mos	1.6945e6
5761	Slightly_worse	Now	1.87e6
5762	Same	Now	2.726e6
5763	Same	After_12_mos	2.1e5
