 IDnum	Economical_State	Export_Decision	Profit
2191	2	0	1.87e6
2192	1	1	9.005e5
2193	0	2	2.1e5
2194	2	0	1.87e6
2195	2	1	1.6945e6
2196	0	0	2.726e6
2197	2	2	1.425e6
2198	0	1	2.357e6
2199	0	1	2.357e6
2200	2	2	1.425e6
2201	1	0	-7.11e5
2202	1	1	9.005e5
2203	1	1	9.005e5
2204	2	2	1.425e6
2205	2	0	1.87e6
2206	2	1	1.6945e6
2207	0	2	2.1e5
2208	1	1	9.005e5
2209	1	2	7.66e5
2210	1	0	-7.11e5
2211	1	2	7.66e5
2212	0	2	2.1e5
2213	2	2	1.425e6
2214	0	2	2.1e5
2215	2	1	1.6945e6
2216	2	0	1.87e6
2217	0	0	2.726e6
2218	1	2	7.66e5
2219	1	1	9.005e5
2220	1	0	-7.11e5
2221	2	0	1.87e6
2222	1	1	9.005e5
2223	2	2	1.425e6
2224	0	1	2.357e6
2225	1	2	7.66e5
2226	1	0	-7.11e5
2227	1	2	7.66e5
2228	1	2	7.66e5
2229	1	0	-7.11e5
2230	1	1	9.005e5
2231	1	2	7.66e5
2232	0	1	2.357e6
2233	2	1	1.6945e6
2234	0	1	2.357e6
2235	2	2	1.425e6
2236	1	1	9.005e5
2237	0	0	2.726e6
2238	2	1	1.6945e6
2239	0	0	2.726e6
2240	0	2	2.1e5
2241	0	2	2.1e5
2242	2	0	1.87e6
2243	2	1	1.6945e6
2244	2	2	1.425e6
2245	2	0	1.87e6
2246	0	1	2.357e6
2247	2	2	1.425e6
2248	0	0	2.726e6
2249	0	1	2.357e6
2250	2	0	1.87e6
2251	1	1	9.005e5
2252	2	2	1.425e6
2253	2	2	1.425e6
2254	0	1	2.357e6
2255	2	1	1.6945e6
2256	1	2	7.66e5
2257	0	2	2.1e5
2258	0	1	2.357e6
2259	0	0	2.726e6
2260	0	1	2.357e6
2261	1	1	9.005e5
2262	1	2	7.66e5
2263	1	2	7.66e5
2264	2	1	1.6945e6
2265	0	0	2.726e6
2266	2	2	1.425e6
2267	0	0	2.726e6
2268	2	1	1.6945e6
2269	1	0	-7.11e5
2270	1	1	9.005e5
2271	1	0	-7.11e5
2272	1	1	9.005e5
2273	0	1	2.357e6
2274	2	0	1.87e6
2275	2	2	1.425e6
2276	2	2	1.425e6
2277	0	0	2.726e6
2278	1	2	7.66e5
2279	1	2	7.66e5
2280	0	0	2.726e6
2281	1	0	-7.11e5
2282	0	1	2.357e6
2283	0	0	2.726e6
2284	0	0	2.726e6
2285	0	1	2.357e6
2286	0	0	2.726e6
2287	0	2	2.1e5
2288	1	1	9.005e5
2289	1	2	7.66e5
2290	0	2	2.1e5
2291	0	2	2.1e5
2292	1	2	7.66e5
2293	0	0	2.726e6
2294	0	2	2.1e5
2295	2	1	1.6945e6
2296	0	1	2.357e6
2297	0	1	2.357e6
2298	0	0	2.726e6
2299	0	0	2.726e6
2300	0	1	2.357e6
2301	2	2	1.425e6
2302	1	2	7.66e5
2303	1	1	9.005e5
2304	0	2	2.1e5
2305	0	1	2.357e6
2306	1	2	7.66e5
2307	0	0	2.726e6
2308	0	1	2.357e6
2309	0	0	2.726e6
2310	0	1	2.357e6
2311	0	1	2.357e6
2312	0	0	2.726e6
2313	2	0	1.87e6
2314	2	2	1.425e6
2315	2	1	1.6945e6
2316	2	1	1.6945e6
2317	2	1	1.6945e6
2318	1	1	9.005e5
2319	2	2	1.425e6
2320	0	1	2.357e6
2321	2	0	1.87e6
2322	1	1	9.005e5
2323	0	1	2.357e6
2324	1	2	7.66e5
2325	0	1	2.357e6
2326	0	2	2.1e5
2327	0	0	2.726e6
2328	0	1	2.357e6
2329	0	0	2.726e6
2330	1	2	7.66e5
2331	0	2	2.1e5
2332	1	2	7.66e5
2333	1	1	9.005e5
2334	0	1	2.357e6
2335	0	2	2.1e5
2336	1	2	7.66e5
2337	0	2	2.1e5
2338	0	0	2.726e6
2339	1	2	7.66e5
2340	2	1	1.6945e6
2341	2	2	1.425e6
2342	1	0	-7.11e5
2343	0	1	2.357e6
2344	0	2	2.1e5
2345	1	0	-7.11e5
2346	2	2	1.425e6
2347	0	1	2.357e6
2348	2	1	1.6945e6
2349	2	0	1.87e6
2350	1	0	-7.11e5
2351	0	0	2.726e6
2352	0	0	2.726e6
2353	0	1	2.357e6
2354	0	1	2.357e6
2355	0	2	2.1e5
2356	2	2	1.425e6
2357	0	1	2.357e6
2358	0	1	2.357e6
2359	0	2	2.1e5
2360	0	2	2.1e5
2361	2	1	1.6945e6
2362	0	2	2.1e5
2363	1	1	9.005e5
2364	1	1	9.005e5
2365	1	1	9.005e5
2366	0	1	2.357e6
2367	2	2	1.425e6
2368	2	0	1.87e6
2369	2	2	1.425e6
2370	2	2	1.425e6
2371	0	1	2.357e6
2372	1	2	7.66e5
2373	2	0	1.87e6
2374	0	1	2.357e6
2375	0	2	2.1e5
2376	0	0	2.726e6
2377	0	1	2.357e6
2378	1	1	9.005e5
2379	0	0	2.726e6
2380	2	1	1.6945e6
2381	0	2	2.1e5
2382	0	0	2.726e6
2383	0	1	2.357e6
2384	1	1	9.005e5
2385	0	2	2.1e5
2386	1	1	9.005e5
2387	0	0	2.726e6
2388	2	0	1.87e6
2389	2	0	1.87e6
2390	0	2	2.1e5
2391	0	2	2.1e5
2392	2	0	1.87e6
2393	0	1	2.357e6
2394	1	2	7.66e5
2395	0	0	2.726e6
2396	1	1	9.005e5
2397	0	0	2.726e6
2398	2	1	1.6945e6
2399	0	1	2.357e6
2400	2	2	1.425e6
2401	2	0	1.87e6
2402	2	0	1.87e6
2403	2	0	1.87e6
2404	0	2	2.1e5
2405	0	0	2.726e6
2406	1	2	7.66e5
2407	0	1	2.357e6
2408	0	1	2.357e6
2409	2	2	1.425e6
2410	0	2	2.1e5
2411	2	0	1.87e6
2412	1	2	7.66e5
2413	2	0	1.87e6
2414	1	1	9.005e5
2415	1	0	-7.11e5
2416	1	1	9.005e5
2417	2	0	1.87e6
2418	0	1	2.357e6
2419	1	0	-7.11e5
2420	1	0	-7.11e5
2421	1	2	7.66e5
2422	0	0	2.726e6
2423	1	1	9.005e5
2424	0	0	2.726e6
2425	1	2	7.66e5
2426	0	1	2.357e6
2427	1	1	9.005e5
2428	0	0	2.726e6
2429	2	2	1.425e6
2430	0	2	2.1e5
2431	2	2	1.425e6
2432	2	0	1.87e6
2433	0	2	2.1e5
2434	1	0	-7.11e5
2435	0	0	2.726e6
2436	1	2	7.66e5
2437	1	1	9.005e5
2438	1	1	9.005e5
2439	2	0	1.87e6
2440	1	1	9.005e5
2441	2	0	1.87e6
2442	2	1	1.6945e6
2443	1	0	-7.11e5
2444	2	1	1.6945e6
2445	2	0	1.87e6
2446	1	2	7.66e5
2447	0	0	2.726e6
2448	0	0	2.726e6
2449	0	2	2.1e5
2450	1	0	-7.11e5
2451	1	2	7.66e5
2452	0	2	2.1e5
2453	0	2	2.1e5
2454	2	1	1.6945e6
2455	1	2	7.66e5
2456	2	0	1.87e6
2457	2	1	1.6945e6
2458	2	2	1.425e6
2459	0	1	2.357e6
2460	2	1	1.6945e6
2461	2	1	1.6945e6
2462	0	1	2.357e6
2463	1	0	-7.11e5
2464	0	2	2.1e5
2465	2	1	1.6945e6
2466	0	2	2.1e5
2467	2	2	1.425e6
2468	1	1	9.005e5
2469	0	2	2.1e5
2470	1	1	9.005e5
2471	0	2	2.1e5
2472	1	1	9.005e5
2473	1	0	-7.11e5
2474	2	2	1.425e6
2475	2	0	1.87e6
2476	0	2	2.1e5
2477	0	0	2.726e6
2478	1	1	9.005e5
2479	1	1	9.005e5
2480	1	2	7.66e5
2481	0	0	2.726e6
2482	1	2	7.66e5
2483	2	1	1.6945e6
2484	0	0	2.726e6
2485	2	2	1.425e6
2486	0	2	2.1e5
2487	2	0	1.87e6
2488	0	1	2.357e6
2489	2	1	1.6945e6
2490	1	2	7.66e5
2491	2	0	1.87e6
2492	2	2	1.425e6
2493	1	2	7.66e5
2494	1	0	-7.11e5
2495	1	0	-7.11e5
2496	0	1	2.357e6
2497	1	0	-7.11e5
2498	0	1	2.357e6
2499	0	2	2.1e5
2500	0	0	2.726e6
2501	0	0	2.726e6
2502	1	2	7.66e5
2503	0	2	2.1e5
2504	0	0	2.726e6
2505	0	0	2.726e6
2506	2	0	1.87e6
2507	1	2	7.66e5
2508	2	1	1.6945e6
2509	0	2	2.1e5
2510	1	1	9.005e5
2511	2	2	1.425e6
2512	2	0	1.87e6
2513	0	1	2.357e6
2514	2	0	1.87e6
2515	2	1	1.6945e6
2516	1	2	7.66e5
2517	2	1	1.6945e6
2518	0	0	2.726e6
2519	1	1	9.005e5
2520	1	2	7.66e5
2521	1	2	7.66e5
2522	0	2	2.1e5
2523	2	0	1.87e6
2524	0	1	2.357e6
2525	1	0	-7.11e5
2526	0	0	2.726e6
2527	1	2	7.66e5
2528	0	0	2.726e6
2529	0	2	2.1e5
2530	0	1	2.357e6
2531	1	0	-7.11e5
2532	1	1	9.005e5
2533	0	0	2.726e6
2534	1	1	9.005e5
2535	1	0	-7.11e5
2536	0	2	2.1e5
2537	2	2	1.425e6
2538	1	0	-7.11e5
2539	2	0	1.87e6
2540	1	0	-7.11e5
2541	2	1	1.6945e6
2542	2	1	1.6945e6
2543	0	2	2.1e5
2544	1	1	9.005e5
2545	2	1	1.6945e6
2546	2	2	1.425e6
2547	2	0	1.87e6
2548	1	0	-7.11e5
2549	2	0	1.87e6
2550	0	0	2.726e6
2551	0	0	2.726e6
2552	1	0	-7.11e5
2553	2	0	1.87e6
2554	0	2	2.1e5
2555	0	1	2.357e6
2556	1	1	9.005e5
2557	2	0	1.87e6
2558	1	1	9.005e5
2559	1	0	-7.11e5
2560	1	2	7.66e5
2561	1	0	-7.11e5
2562	2	1	1.6945e6
2563	1	1	9.005e5
2564	0	0	2.726e6
2565	1	1	9.005e5
2566	0	0	2.726e6
2567	0	1	2.357e6
2568	0	0	2.726e6
2569	2	0	1.87e6
2570	2	0	1.87e6
2571	2	0	1.87e6
2572	0	2	2.1e5
2573	0	0	2.726e6
2574	0	0	2.726e6
2575	0	0	2.726e6
2576	0	2	2.1e5
2577	0	1	2.357e6
2578	0	1	2.357e6
2579	2	0	1.87e6
2580	0	0	2.726e6
2581	0	1	2.357e6
2582	0	2	2.1e5
2583	1	1	9.005e5
2584	0	0	2.726e6
2585	0	1	2.357e6
2586	1	1	9.005e5
2587	1	1	9.005e5
2588	1	0	-7.11e5
2589	2	2	1.425e6
2590	1	2	7.66e5
2591	1	2	7.66e5
2592	2	0	1.87e6
2593	2	0	1.87e6
2594	1	0	-7.11e5
2595	0	0	2.726e6
2596	1	0	-7.11e5
2597	0	0	2.726e6
2598	2	1	1.6945e6
2599	0	1	2.357e6
2600	1	1	9.005e5
2601	0	0	2.726e6
2602	2	2	1.425e6
2603	0	0	2.726e6
2604	2	1	1.6945e6
2605	0	1	2.357e6
2606	2	1	1.6945e6
2607	2	1	1.6945e6
2608	1	2	7.66e5
2609	1	1	9.005e5
2610	1	2	7.66e5
2611	2	1	1.6945e6
2612	0	2	2.1e5
2613	0	1	2.357e6
2614	0	2	2.1e5
2615	1	2	7.66e5
2616	2	1	1.6945e6
2617	1	0	-7.11e5
2618	0	0	2.726e6
2619	0	0	2.726e6
2620	1	2	7.66e5
2621	1	2	7.66e5
2622	2	1	1.6945e6
2623	0	1	2.357e6
2624	2	0	1.87e6
2625	0	0	2.726e6
2626	2	1	1.6945e6
2627	2	2	1.425e6
2628	0	0	2.726e6
2629	0	2	2.1e5
2630	1	2	7.66e5
2631	2	2	1.425e6
2632	1	0	-7.11e5
2633	2	1	1.6945e6
2634	2	0	1.87e6
2635	2	0	1.87e6
2636	0	2	2.1e5
2637	2	2	1.425e6
2638	2	1	1.6945e6
2639	1	0	-7.11e5
2640	0	0	2.726e6
2641	1	2	7.66e5
2642	1	2	7.66e5
2643	0	1	2.357e6
2644	0	0	2.726e6
2645	2	2	1.425e6
2646	0	1	2.357e6
2647	1	0	-7.11e5
2648	1	2	7.66e5
2649	0	1	2.357e6
2650	1	0	-7.11e5
2651	2	0	1.87e6
2652	0	2	2.1e5
2653	1	1	9.005e5
2654	2	0	1.87e6
2655	0	0	2.726e6
2656	2	0	1.87e6
2657	2	2	1.425e6
2658	0	0	2.726e6
2659	2	0	1.87e6
2660	0	0	2.726e6
2661	0	1	2.357e6
2662	0	0	2.726e6
2663	2	1	1.6945e6
2664	0	2	2.1e5
2665	2	1	1.6945e6
2666	0	0	2.726e6
2667	1	0	-7.11e5
2668	0	1	2.357e6
2669	1	0	-7.11e5
2670	0	1	2.357e6
2671	0	0	2.726e6
2672	1	1	9.005e5
2673	0	0	2.726e6
2674	1	2	7.66e5
2675	0	1	2.357e6
2676	2	0	1.87e6
2677	1	0	-7.11e5
2678	0	1	2.357e6
2679	1	2	7.66e5
2680	0	2	2.1e5
2681	0	2	2.1e5
2682	1	0	-7.11e5
2683	0	2	2.1e5
2684	0	2	2.1e5
2685	0	2	2.1e5
2686	1	0	-7.11e5
2687	2	2	1.425e6
2688	1	1	9.005e5
2689	2	1	1.6945e6
2690	2	2	1.425e6
2691	1	2	7.66e5
2692	0	0	2.726e6
2693	0	2	2.1e5
2694	1	2	7.66e5
2695	1	0	-7.11e5
2696	0	0	2.726e6
2697	2	1	1.6945e6
2698	0	0	2.726e6
2699	1	0	-7.11e5
2700	1	1	9.005e5
2701	0	1	2.357e6
2702	2	2	1.425e6
2703	0	0	2.726e6
2704	2	0	1.87e6
2705	1	1	9.005e5
2706	1	1	9.005e5
2707	2	2	1.425e6
2708	0	1	2.357e6
2709	0	0	2.726e6
2710	1	2	7.66e5
2711	1	1	9.005e5
2712	0	0	2.726e6
2713	0	1	2.357e6
2714	1	2	7.66e5
2715	2	0	1.87e6
2716	0	0	2.726e6
2717	1	1	9.005e5
2718	2	1	1.6945e6
2719	1	0	-7.11e5
2720	2	0	1.87e6
2721	0	0	2.726e6
2722	1	2	7.66e5
2723	2	1	1.6945e6
2724	1	1	9.005e5
2725	0	0	2.726e6
2726	1	1	9.005e5
2727	0	1	2.357e6
2728	0	0	2.726e6
2729	2	1	1.6945e6
2730	2	1	1.6945e6
2731	1	1	9.005e5
2732	1	0	-7.11e5
2733	0	2	2.1e5
2734	1	1	9.005e5
2735	2	1	1.6945e6
2736	0	0	2.726e6
2737	1	1	9.005e5
2738	0	0	2.726e6
2739	0	1	2.357e6
2740	0	0	2.726e6
2741	0	0	2.726e6
2742	2	0	1.87e6
2743	0	1	2.357e6
2744	2	1	1.6945e6
2745	2	2	1.425e6
2746	2	2	1.425e6
2747	2	0	1.87e6
2748	0	2	2.1e5
2749	0	2	2.1e5
2750	1	2	7.66e5
2751	0	0	2.726e6
2752	0	1	2.357e6
2753	1	0	-7.11e5
2754	0	1	2.357e6
2755	1	1	9.005e5
2756	1	0	-7.11e5
2757	2	2	1.425e6
2758	0	2	2.1e5
2759	2	2	1.425e6
2760	0	2	2.1e5
2761	0	2	2.1e5
2762	2	0	1.87e6
2763	1	2	7.66e5
2764	1	2	7.66e5
2765	0	2	2.1e5
2766	1	0	-7.11e5
2767	2	0	1.87e6
2768	2	0	1.87e6
2769	1	0	-7.11e5
2770	0	0	2.726e6
2771	0	2	2.1e5
2772	0	0	2.726e6
2773	2	2	1.425e6
2774	0	1	2.357e6
2775	2	1	1.6945e6
2776	2	2	1.425e6
2777	0	0	2.726e6
2778	0	1	2.357e6
2779	1	0	-7.11e5
2780	1	0	-7.11e5
2781	0	2	2.1e5
2782	1	2	7.66e5
2783	0	1	2.357e6
2784	0	1	2.357e6
2785	2	0	1.87e6
2786	1	2	7.66e5
2787	2	2	1.425e6
2788	1	1	9.005e5
2789	0	1	2.357e6
2790	1	2	7.66e5
2791	2	0	1.87e6
2792	0	2	2.1e5
2793	2	1	1.6945e6
2794	2	0	1.87e6
2795	1	0	-7.11e5
2796	1	2	7.66e5
2797	2	1	1.6945e6
2798	2	1	1.6945e6
2799	2	0	1.87e6
2800	1	2	7.66e5
2801	0	2	2.1e5
2802	1	2	7.66e5
2803	1	2	7.66e5
2804	0	0	2.726e6
2805	0	0	2.726e6
2806	2	0	1.87e6
2807	0	1	2.357e6
2808	0	1	2.357e6
2809	1	2	7.66e5
2810	1	1	9.005e5
2811	0	2	2.1e5
2812	2	0	1.87e6
2813	2	0	1.87e6
2814	2	1	1.6945e6
2815	1	1	9.005e5
2816	1	2	7.66e5
2817	1	1	9.005e5
2818	0	1	2.357e6
2819	0	0	2.726e6
2820	2	1	1.6945e6
2821	2	2	1.425e6
2822	1	2	7.66e5
2823	0	1	2.357e6
2824	1	2	7.66e5
2825	2	1	1.6945e6
2826	1	0	-7.11e5
2827	0	2	2.1e5
2828	2	0	1.87e6
2829	2	0	1.87e6
2830	1	2	7.66e5
2831	2	1	1.6945e6
2832	1	0	-7.11e5
2833	0	0	2.726e6
2834	0	0	2.726e6
2835	1	0	-7.11e5
2836	1	2	7.66e5
2837	1	1	9.005e5
2838	0	0	2.726e6
2839	0	1	2.357e6
2840	1	0	-7.11e5
2841	1	0	-7.11e5
2842	1	1	9.005e5
2843	2	1	1.6945e6
2844	1	2	7.66e5
2845	0	1	2.357e6
2846	2	0	1.87e6
2847	0	2	2.1e5
2848	0	2	2.1e5
2849	2	0	1.87e6
2850	1	1	9.005e5
2851	1	2	7.66e5
2852	2	2	1.425e6
2853	2	0	1.87e6
2854	2	0	1.87e6
2855	2	0	1.87e6
2856	1	1	9.005e5
2857	2	2	1.425e6
2858	0	1	2.357e6
2859	2	0	1.87e6
2860	0	0	2.726e6
2861	2	0	1.87e6
2862	0	1	2.357e6
2863	2	2	1.425e6
2864	1	0	-7.11e5
2865	0	0	2.726e6
2866	0	1	2.357e6
2867	2	1	1.6945e6
2868	2	1	1.6945e6
2869	0	1	2.357e6
2870	2	0	1.87e6
2871	0	0	2.726e6
2872	0	2	2.1e5
2873	0	1	2.357e6
2874	2	0	1.87e6
2875	2	0	1.87e6
2876	0	0	2.726e6
2877	0	2	2.1e5
2878	2	0	1.87e6
2879	0	0	2.726e6
2880	0	2	2.1e5
2881	0	1	2.357e6
2882	0	1	2.357e6
2883	1	0	-7.11e5
2884	1	1	9.005e5
2885	2	2	1.425e6
2886	0	1	2.357e6
2887	0	2	2.1e5
2888	2	0	1.87e6
2889	2	0	1.87e6
2890	0	0	2.726e6
2891	0	0	2.726e6
2892	1	0	-7.11e5
2893	2	0	1.87e6
2894	1	1	9.005e5
2895	0	1	2.357e6
2896	0	2	2.1e5
2897	0	1	2.357e6
2898	0	2	2.1e5
2899	0	1	2.357e6
2900	0	1	2.357e6
2901	1	0	-7.11e5
2902	0	2	2.1e5
2903	0	1	2.357e6
2904	2	2	1.425e6
2905	0	0	2.726e6
2906	0	2	2.1e5
2907	2	0	1.87e6
2908	1	0	-7.11e5
2909	1	2	7.66e5
2910	2	0	1.87e6
2911	2	1	1.6945e6
2912	1	2	7.66e5
2913	0	0	2.726e6
2914	2	1	1.6945e6
2915	1	0	-7.11e5
2916	2	0	1.87e6
2917	2	2	1.425e6
2918	1	0	-7.11e5
2919	0	1	2.357e6
2920	1	0	-7.11e5
2921	1	0	-7.11e5
2922	1	0	-7.11e5
2923	0	1	2.357e6
2924	1	0	-7.11e5
2925	1	0	-7.11e5
2926	1	0	-7.11e5
2927	0	1	2.357e6
2928	0	1	2.357e6
2929	2	2	1.425e6
2930	0	0	2.726e6
2931	0	0	2.726e6
2932	1	2	7.66e5
2933	0	0	2.726e6
2934	0	0	2.726e6
2935	2	2	1.425e6
2936	1	2	7.66e5
2937	0	0	2.726e6
2938	0	0	2.726e6
2939	2	0	1.87e6
2940	0	1	2.357e6
2941	2	1	1.6945e6
2942	1	1	9.005e5
2943	2	0	1.87e6
2944	0	0	2.726e6
2945	1	1	9.005e5
2946	2	0	1.87e6
2947	0	0	2.726e6
2948	0	2	2.1e5
2949	1	0	-7.11e5
2950	2	0	1.87e6
2951	0	2	2.1e5
2952	0	2	2.1e5
2953	0	2	2.1e5
2954	2	0	1.87e6
2955	1	2	7.66e5
2956	2	1	1.6945e6
2957	2	2	1.425e6
2958	2	1	1.6945e6
2959	2	1	1.6945e6
2960	0	2	2.1e5
2961	1	2	7.66e5
2962	2	1	1.6945e6
2963	1	2	7.66e5
2964	0	2	2.1e5
2965	1	1	9.005e5
2966	0	1	2.357e6
2967	2	1	1.6945e6
2968	0	2	2.1e5
2969	0	1	2.357e6
2970	1	0	-7.11e5
2971	2	2	1.425e6
2972	0	1	2.357e6
2973	2	0	1.87e6
2974	2	1	1.6945e6
2975	0	2	2.1e5
2976	2	1	1.6945e6
2977	2	2	1.425e6
2978	0	0	2.726e6
2979	1	2	7.66e5
2980	2	0	1.87e6
2981	2	2	1.425e6
2982	2	2	1.425e6
2983	0	2	2.1e5
2984	2	1	1.6945e6
2985	0	2	2.1e5
2986	0	2	2.1e5
2987	0	2	2.1e5
2988	1	0	-7.11e5
2989	1	0	-7.11e5
2990	2	1	1.6945e6
2991	0	0	2.726e6
2992	0	2	2.1e5
2993	0	1	2.357e6
2994	1	0	-7.11e5
2995	0	1	2.357e6
2996	0	2	2.1e5
2997	1	1	9.005e5
2998	0	1	2.357e6
2999	2	1	1.6945e6
3000	2	2	1.425e6
3001	1	0	-7.11e5
3002	0	1	2.357e6
3003	0	0	2.726e6
3004	0	2	2.1e5
3005	1	2	7.66e5
3006	0	2	2.1e5
3007	1	0	-7.11e5
3008	0	1	2.357e6
3009	1	2	7.66e5
3010	0	1	2.357e6
3011	0	1	2.357e6
3012	0	2	2.1e5
3013	1	2	7.66e5
3014	1	2	7.66e5
3015	0	1	2.357e6
3016	0	2	2.1e5
3017	0	1	2.357e6
3018	0	2	2.1e5
3019	0	1	2.357e6
3020	2	0	1.87e6
3021	0	0	2.726e6
3022	0	1	2.357e6
3023	2	0	1.87e6
3024	2	1	1.6945e6
3025	2	1	1.6945e6
3026	0	1	2.357e6
3027	2	2	1.425e6
3028	2	1	1.6945e6
3029	2	2	1.425e6
3030	0	1	2.357e6
3031	0	1	2.357e6
3032	0	2	2.1e5
3033	1	2	7.66e5
3034	2	1	1.6945e6
3035	0	1	2.357e6
3036	0	2	2.1e5
3037	0	2	2.1e5
3038	1	0	-7.11e5
3039	2	2	1.425e6
3040	0	2	2.1e5
3041	0	1	2.357e6
3042	2	2	1.425e6
3043	1	2	7.66e5
3044	0	0	2.726e6
3045	2	1	1.6945e6
3046	1	0	-7.11e5
3047	0	1	2.357e6
3048	1	2	7.66e5
3049	1	0	-7.11e5
3050	0	2	2.1e5
3051	0	2	2.1e5
3052	2	1	1.6945e6
3053	0	1	2.357e6
3054	1	2	7.66e5
3055	1	0	-7.11e5
3056	2	1	1.6945e6
3057	0	2	2.1e5
3058	2	1	1.6945e6
3059	1	0	-7.11e5
3060	1	0	-7.11e5
3061	2	2	1.425e6
3062	2	1	1.6945e6
3063	2	0	1.87e6
3064	2	1	1.6945e6
3065	1	2	7.66e5
3066	0	2	2.1e5
3067	0	2	2.1e5
3068	0	2	2.1e5
3069	1	1	9.005e5
3070	2	2	1.425e6
3071	0	0	2.726e6
3072	2	1	1.6945e6
3073	1	2	7.66e5
3074	0	0	2.726e6
3075	0	0	2.726e6
3076	0	0	2.726e6
3077	1	1	9.005e5
3078	2	1	1.6945e6
3079	2	2	1.425e6
3080	2	0	1.87e6
3081	2	1	1.6945e6
3082	1	2	7.66e5
3083	0	2	2.1e5
3084	1	1	9.005e5
3085	0	2	2.1e5
3086	0	2	2.1e5
3087	0	0	2.726e6
3088	2	0	1.87e6
3089	1	1	9.005e5
3090	2	2	1.425e6
3091	0	2	2.1e5
3092	1	1	9.005e5
3093	1	1	9.005e5
3094	0	0	2.726e6
3095	0	0	2.726e6
3096	2	1	1.6945e6
3097	2	0	1.87e6
3098	2	0	1.87e6
3099	0	0	2.726e6
3100	0	0	2.726e6
3101	2	0	1.87e6
3102	0	1	2.357e6
3103	2	0	1.87e6
3104	2	2	1.425e6
3105	0	2	2.1e5
3106	1	0	-7.11e5
3107	2	2	1.425e6
3108	0	0	2.726e6
3109	1	1	9.005e5
3110	1	2	7.66e5
3111	1	0	-7.11e5
3112	0	1	2.357e6
3113	2	0	1.87e6
3114	1	0	-7.11e5
3115	0	1	2.357e6
3116	2	1	1.6945e6
3117	1	2	7.66e5
3118	2	2	1.425e6
3119	2	0	1.87e6
3120	1	2	7.66e5
3121	0	2	2.1e5
3122	0	1	2.357e6
3123	0	2	2.1e5
3124	0	1	2.357e6
3125	1	1	9.005e5
3126	0	0	2.726e6
3127	2	1	1.6945e6
3128	2	2	1.425e6
3129	1	0	-7.11e5
3130	0	1	2.357e6
3131	1	2	7.66e5
3132	0	0	2.726e6
3133	2	1	1.6945e6
3134	0	1	2.357e6
3135	0	0	2.726e6
3136	1	1	9.005e5
3137	1	0	-7.11e5
3138	1	0	-7.11e5
3139	0	0	2.726e6
3140	0	1	2.357e6
3141	0	1	2.357e6
3142	2	0	1.87e6
3143	2	1	1.6945e6
3144	1	0	-7.11e5
3145	2	2	1.425e6
3146	1	2	7.66e5
3147	0	1	2.357e6
3148	0	2	2.1e5
3149	2	2	1.425e6
3150	1	2	7.66e5
3151	1	2	7.66e5
3152	1	2	7.66e5
3153	2	2	1.425e6
3154	0	1	2.357e6
3155	0	2	2.1e5
3156	1	1	9.005e5
3157	0	0	2.726e6
3158	1	1	9.005e5
3159	0	2	2.1e5
3160	2	1	1.6945e6
3161	0	2	2.1e5
3162	1	1	9.005e5
3163	1	0	-7.11e5
3164	2	1	1.6945e6
3165	0	1	2.357e6
3166	0	0	2.726e6
3167	2	2	1.425e6
3168	0	2	2.1e5
3169	0	1	2.357e6
3170	0	2	2.1e5
3171	2	0	1.87e6
3172	0	0	2.726e6
3173	2	2	1.425e6
3174	2	2	1.425e6
3175	0	1	2.357e6
3176	0	1	2.357e6
3177	2	1	1.6945e6
3178	1	2	7.66e5
3179	1	2	7.66e5
3180	1	0	-7.11e5
3181	2	2	1.425e6
3182	2	2	1.425e6
3183	2	1	1.6945e6
3184	0	1	2.357e6
3185	2	0	1.87e6
3186	0	1	2.357e6
3187	2	0	1.87e6
3188	0	0	2.726e6
3189	1	2	7.66e5
3190	0	2	2.1e5
3191	1	0	-7.11e5
3192	0	0	2.726e6
3193	0	1	2.357e6
3194	2	0	1.87e6
3195	2	2	1.425e6
3196	0	0	2.726e6
3197	1	1	9.005e5
3198	0	2	2.1e5
3199	0	2	2.1e5
3200	0	0	2.726e6
3201	2	1	1.6945e6
3202	2	0	1.87e6
3203	2	2	1.425e6
3204	2	1	1.6945e6
3205	1	2	7.66e5
3206	0	1	2.357e6
3207	0	1	2.357e6
3208	0	0	2.726e6
3209	1	0	-7.11e5
3210	2	0	1.87e6
3211	0	1	2.357e6
3212	1	0	-7.11e5
3213	2	1	1.6945e6
3214	1	2	7.66e5
3215	2	1	1.6945e6
3216	0	2	2.1e5
3217	1	1	9.005e5
3218	0	2	2.1e5
3219	0	1	2.357e6
3220	2	0	1.87e6
3221	2	1	1.6945e6
3222	0	1	2.357e6
3223	0	2	2.1e5
3224	2	1	1.6945e6
3225	2	0	1.87e6
3226	2	2	1.425e6
3227	0	0	2.726e6
3228	2	0	1.87e6
3229	0	1	2.357e6
3230	2	0	1.87e6
3231	1	1	9.005e5
3232	0	2	2.1e5
3233	1	0	-7.11e5
3234	1	2	7.66e5
3235	1	1	9.005e5
3236	1	1	9.005e5
3237	0	2	2.1e5
3238	2	1	1.6945e6
3239	0	0	2.726e6
3240	1	2	7.66e5
3241	0	2	2.1e5
3242	2	2	1.425e6
3243	1	0	-7.11e5
3244	1	0	-7.11e5
3245	0	1	2.357e6
3246	2	1	1.6945e6
3247	0	0	2.726e6
3248	2	0	1.87e6
3249	0	0	2.726e6
