ids	IO_board_fail	Logic_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost
50591	0	1	0	0	1	-175
50592	0	1	0	1	1	-225
50593	0	1	0	0	1	-175
50594	0	1	0	0	1	-175
50595	0	1	0	1	1	-225
50596	1	1	0	0	0	-300
50597	0	1	0	0	1	-175
50598	0	1	0	0	1	-175
50599	0	1	0	1	1	-225
50600	0	1	0	1	1	-225
50601	0	1	0	1	1	-225
50602	0	1	0	1	1	-225
50603	0	1	0	0	1	-175
50604	0	1	0	1	1	-225
50605	0	1	0	0	1	-175
50606	0	1	0	1	1	-225
50607	0	1	0	0	1	-175
50608	0	1	0	1	1	-225
50609	0	1	0	1	1	-225
50610	0	1	0	0	1	-175
50611	0	1	0	0	1	-175
50612	0	1	0	0	1	-175
50613	1	1	0	1	0	-300
50614	0	1	0	0	1	-175
50615	0	1	0	1	1	-225
50616	1	1	0	0	0	-300
50617	0	0	1	0	0	-300
50618	0	0	1	1	0	-300
50619	1	1	0	1	0	-300
50620	0	1	0	1	1	-225
50621	0	1	0	0	1	-175
50622	0	1	0	1	1	-225
50623	1	1	0	1	0	-300
50624	0	1	0	0	1	-175
50625	0	1	0	0	1	-175
50626	0	1	0	0	1	-175
50627	0	1	0	1	1	-225
50628	0	1	0	0	1	-175
50629	0	1	0	0	1	-175
50630	0	1	0	0	1	-175
50631	0	1	0	0	1	-175
50632	0	1	0	1	1	-225
50633	0	1	0	0	1	-175
50634	0	1	0	1	1	-225
50635	0	1	0	1	1	-225
50636	0	1	0	1	1	-225
50637	0	1	0	0	1	-175
50638	0	1	0	0	1	-175
50639	0	0	1	0	0	-300
50640	0	0	1	0	0	-300
50641	0	1	0	1	1	-225
50642	0	1	0	1	1	-225
50643	1	1	0	0	0	-300
50644	1	1	0	1	0	-300
50645	0	1	0	1	1	-225
50646	0	0	1	1	0	-300
50647	0	1	0	0	1	-175
50648	0	1	0	1	1	-225
50649	0	1	0	1	1	-225
50650	0	1	0	1	1	-225
50651	0	1	0	1	1	-225
50652	1	1	0	0	0	-300
50653	0	1	0	1	1	-225
50654	0	1	0	1	1	-225
50655	0	1	0	1	1	-225
50656	0	0	1	1	0	-300
50657	0	1	0	0	1	-175
50658	0	1	0	1	1	-225
50659	1	1	0	1	0	-300
50660	0	0	1	1	0	-300
50661	0	1	0	1	1	-225
50662	0	0	1	0	0	-300
50663	0	1	0	0	1	-175
50664	0	1	0	0	1	-175
50665	0	1	0	1	1	-225
50666	0	1	0	1	1	-225
50667	0	0	1	0	0	-300
50668	0	1	0	1	1	-225
50669	0	1	0	1	1	-225
50670	0	1	0	1	1	-225
50671	0	1	0	0	1	-175
50672	0	1	0	1	1	-225
50673	0	1	0	0	1	-175
50674	0	1	0	0	1	-175
50675	0	1	0	1	1	-225
50676	0	0	1	0	0	-300
50677	1	0	0	1	2	-125
50678	0	1	0	0	1	-175
50679	1	1	0	1	0	-300
50680	0	1	0	0	1	-175
50681	0	1	0	1	1	-225
50682	0	1	0	1	1	-225
50683	0	1	0	0	1	-175
50684	0	0	1	0	0	-300
50685	0	1	0	1	1	-225
50686	1	1	0	0	0	-300
50687	0	1	0	1	1	-225
50688	1	1	0	0	0	-300
50689	0	1	0	1	1	-225
50690	0	1	0	0	1	-175
50691	0	0	1	1	0	-300
50692	0	1	0	0	1	-175
50693	0	1	0	0	1	-175
50694	0	1	0	1	1	-225
50695	0	1	0	1	1	-225
50696	0	1	0	1	1	-225
50697	0	1	0	0	1	-175
50698	0	1	0	1	1	-225
50699	1	1	0	1	0	-300
50700	0	1	0	1	1	-225
50701	1	1	0	0	0	-300
50702	0	1	0	0	1	-175
50703	0	1	0	1	1	-225
50704	0	0	1	1	0	-300
50705	0	1	0	1	1	-225
50706	0	1	0	0	1	-175
50707	0	0	1	0	0	-300
50708	0	1	0	1	1	-225
50709	1	1	0	1	0	-300
50710	0	1	0	1	1	-225
50711	0	1	0	1	1	-225
50712	0	0	1	0	0	-300
50713	0	1	0	1	1	-225
50714	1	1	0	0	0	-300
50715	0	1	0	0	1	-175
50716	0	1	0	1	1	-225
50717	0	1	0	1	1	-225
50718	0	1	0	1	1	-225
50719	0	0	1	0	0	-300
50720	0	1	0	0	1	-175
50721	1	1	0	0	0	-300
50722	1	1	0	0	0	-300
50723	0	1	0	0	1	-175
50724	0	1	0	1	1	-225
50725	0	1	0	0	1	-175
50726	0	0	1	0	0	-300
50727	0	1	0	0	1	-175
50728	1	1	0	0	0	-300
50729	1	1	0	0	0	-300
50730	0	1	0	1	1	-225
50731	0	1	0	1	1	-225
50732	0	0	1	1	0	-300
50733	0	1	0	1	1	-225
50734	0	1	0	1	1	-225
50735	0	0	1	1	0	-300
50736	0	0	1	1	0	-300
50737	0	1	0	0	1	-175
50738	0	0	1	0	0	-300
50739	0	0	1	1	0	-300
50740	0	1	0	0	1	-175
50741	0	1	0	0	1	-175
50742	0	1	0	1	1	-225
50743	1	0	0	1	2	-125
50744	0	1	0	1	1	-225
50745	1	1	0	1	0	-300
50746	0	0	1	0	0	-300
50747	0	1	0	0	1	-175
50748	0	1	0	1	1	-225
50749	0	1	0	0	1	-175
50750	0	1	0	1	1	-225
50751	1	1	0	1	0	-300
50752	1	1	0	0	0	-300
50753	0	1	0	0	1	-175
50754	0	1	0	1	1	-225
50755	0	1	0	1	1	-225
50756	0	1	0	1	1	-225
50757	0	1	0	1	1	-225
50758	1	0	0	0	2	-200
50759	0	1	0	1	1	-225
50760	1	1	0	0	0	-300
50761	0	1	0	0	1	-175
50762	1	1	0	0	0	-300
50763	0	1	0	0	1	-175
50764	0	0	1	1	0	-300
50765	0	1	0	1	1	-225
50766	0	1	0	0	1	-175
50767	0	1	0	1	1	-225
50768	0	1	0	1	1	-225
50769	0	1	0	0	1	-175
50770	0	1	0	0	1	-175
50771	0	1	0	1	1	-225
50772	0	0	1	0	0	-300
50773	0	1	0	0	1	-175
50774	0	1	0	0	1	-175
50775	0	1	0	0	1	-175
50776	0	1	0	1	1	-225
50777	0	1	0	0	1	-175
50778	0	1	0	1	1	-225
50779	0	1	0	1	1	-225
50780	0	1	0	0	1	-175
50781	1	1	0	0	0	-300
50782	0	1	0	0	1	-175
50783	0	1	0	0	1	-175
50784	0	1	0	1	1	-225
50785	0	1	0	0	1	-175
50786	0	1	0	1	1	-225
50787	0	1	0	0	1	-175
50788	0	1	0	0	1	-175
50789	0	0	1	0	0	-300
50790	0	1	0	1	1	-225
50791	0	1	0	1	1	-225
50792	1	1	0	0	0	-300
50793	1	1	0	0	0	-300
50794	0	1	0	1	1	-225
50795	0	0	1	1	0	-300
50796	1	1	0	1	0	-300
50797	0	0	1	1	0	-300
50798	0	1	0	1	1	-225
50799	0	1	0	1	1	-225
50800	0	1	0	0	1	-175
50801	0	0	1	0	0	-300
50802	0	1	0	1	1	-225
50803	0	0	1	1	0	-300
50804	1	0	0	1	2	-125
50805	0	1	0	1	1	-225
50806	0	1	0	1	1	-225
50807	0	1	0	0	1	-175
50808	0	0	1	0	0	-300
50809	0	1	0	0	1	-175
50810	0	1	0	1	1	-225
50811	0	1	0	0	1	-175
50812	0	1	0	1	1	-225
50813	0	1	0	0	1	-175
50814	1	1	0	0	0	-300
50815	1	1	0	1	0	-300
50816	1	0	0	1	2	-125
50817	0	1	0	1	1	-225
50818	0	1	0	0	1	-175
50819	0	1	0	1	1	-225
50820	0	1	0	1	1	-225
50821	1	1	0	0	0	-300
50822	0	1	0	0	1	-175
50823	0	1	0	0	1	-175
50824	0	1	0	0	1	-175
50825	1	1	0	0	0	-300
50826	1	1	0	0	0	-300
50827	0	1	0	0	1	-175
50828	0	1	0	1	1	-225
50829	0	1	0	0	1	-175
50830	0	1	0	1	1	-225
50831	1	1	0	0	0	-300
50832	1	1	0	0	0	-300
50833	1	1	0	1	0	-300
50834	0	0	1	0	0	-300
50835	0	1	0	0	1	-175
50836	0	1	0	0	1	-175
50837	0	1	0	1	1	-225
50838	0	1	0	1	1	-225
50839	0	1	0	0	1	-175
50840	0	1	0	1	1	-225
50841	1	0	0	1	2	-125
50842	0	1	0	0	1	-175
50843	0	1	0	0	1	-175
50844	0	0	1	1	0	-300
50845	1	1	0	1	0	-300
50846	0	1	0	1	1	-225
50847	0	1	0	1	1	-225
50848	0	1	0	0	1	-175
50849	0	1	0	1	1	-225
50850	0	1	0	1	1	-225
50851	0	1	0	0	1	-175
50852	0	0	1	0	0	-300
50853	0	1	0	1	1	-225
50854	1	1	0	1	0	-300
50855	0	0	1	1	0	-300
50856	0	1	0	1	1	-225
50857	0	1	0	0	1	-175
50858	1	1	0	0	0	-300
50859	0	1	0	0	1	-175
50860	0	1	0	1	1	-225
50861	0	1	0	1	1	-225
50862	0	0	1	1	0	-300
50863	0	0	1	0	0	-300
50864	1	1	0	1	0	-300
50865	0	1	0	0	1	-175
50866	0	1	0	1	1	-225
50867	1	1	0	1	0	-300
50868	0	1	0	0	1	-175
50869	0	1	0	1	1	-225
50870	0	1	0	0	1	-175
50871	0	1	0	1	1	-225
50872	0	0	1	1	0	-300
50873	0	1	0	0	1	-175
50874	0	0	1	0	0	-300
50875	0	1	0	0	1	-175
50876	0	0	1	1	0	-300
50877	0	1	0	0	1	-175
50878	1	1	0	1	0	-300
50879	1	1	0	1	0	-300
50880	0	1	0	0	1	-175
50881	1	0	0	0	2	-200
50882	1	1	0	0	0	-300
50883	0	0	1	0	0	-300
50884	0	1	0	1	1	-225
50885	0	0	1	0	0	-300
50886	0	1	0	0	1	-175
50887	1	1	0	0	0	-300
50888	0	1	0	0	1	-175
50889	0	0	1	1	0	-300
50890	0	1	0	1	1	-225
50891	0	1	0	0	1	-175
50892	0	0	1	0	0	-300
50893	1	1	0	0	0	-300
50894	0	1	0	1	1	-225
50895	0	0	1	1	0	-300
50896	0	1	0	0	1	-175
50897	0	0	1	0	0	-300
50898	1	1	0	1	0	-300
50899	0	1	0	0	1	-175
50900	0	1	0	0	1	-175
50901	0	1	0	0	1	-175
50902	0	1	0	1	1	-225
50903	0	1	0	0	1	-175
50904	0	1	0	1	1	-225
50905	0	1	0	0	1	-175
50906	0	1	0	0	1	-175
50907	0	0	1	0	0	-300
50908	0	1	0	1	1	-225
50909	0	1	0	0	1	-175
50910	0	0	1	0	0	-300
50911	0	0	1	0	0	-300
50912	1	0	0	0	2	-200
50913	0	1	0	1	1	-225
50914	0	1	0	0	1	-175
50915	0	1	0	0	1	-175
50916	0	1	0	1	1	-225
50917	0	1	0	1	1	-225
50918	0	1	0	1	1	-225
50919	0	1	0	0	1	-175
50920	1	1	0	0	0	-300
50921	1	1	0	1	0	-300
50922	0	1	0	1	1	-225
50923	1	1	0	0	0	-300
50924	1	1	0	1	0	-300
50925	0	1	0	0	1	-175
50926	0	1	0	1	1	-225
50927	0	1	0	1	1	-225
50928	0	1	0	1	1	-225
50929	1	1	0	1	0	-300
50930	0	1	0	1	1	-225
50931	0	1	0	1	1	-225
50932	0	0	1	1	0	-300
50933	0	1	0	0	1	-175
50934	0	0	1	0	0	-300
50935	0	1	0	1	1	-225
50936	0	1	0	0	1	-175
50937	0	1	0	1	1	-225
50938	1	1	0	0	0	-300
50939	0	1	0	1	1	-225
50940	0	1	0	1	1	-225
50941	0	1	0	0	1	-175
50942	0	0	1	0	0	-300
50943	1	1	0	0	0	-300
50944	0	0	1	1	0	-300
50945	0	1	0	1	1	-225
50946	0	1	0	0	1	-175
50947	0	1	0	0	1	-175
50948	0	1	0	0	1	-175
50949	1	1	0	0	0	-300
50950	0	0	1	1	0	-300
50951	0	1	0	1	1	-225
50952	0	1	0	0	1	-175
50953	1	1	0	1	0	-300
50954	0	1	0	1	1	-225
50955	0	0	1	1	0	-300
50956	0	1	0	1	1	-225
50957	0	1	0	1	1	-225
50958	0	1	0	1	1	-225
50959	0	1	0	1	1	-225
50960	0	1	0	1	1	-225
50961	1	1	0	0	0	-300
50962	0	0	1	0	0	-300
50963	0	1	0	1	1	-225
50964	0	1	0	1	1	-225
50965	0	1	0	0	1	-175
50966	0	0	1	1	0	-300
50967	0	1	0	1	1	-225
50968	0	1	0	1	1	-225
50969	0	1	0	0	1	-175
50970	1	1	0	1	0	-300
50971	1	1	0	1	0	-300
50972	1	1	0	1	0	-300
50973	0	1	0	0	1	-175
50974	0	1	0	1	1	-225
50975	0	1	0	1	1	-225
50976	1	1	0	1	0	-300
50977	0	1	0	0	1	-175
50978	1	1	0	0	0	-300
50979	0	1	0	0	1	-175
50980	0	1	0	0	1	-175
50981	1	1	0	1	0	-300
50982	0	1	0	1	1	-225
50983	0	1	0	1	1	-225
50984	0	0	1	0	0	-300
50985	0	1	0	0	1	-175
50986	0	1	0	1	1	-225
50987	0	1	0	1	1	-225
50988	0	1	0	1	1	-225
50989	1	1	0	1	0	-300
50990	0	1	0	1	1	-225
50991	0	1	0	0	1	-175
50992	1	0	0	0	2	-200
50993	0	1	0	1	1	-225
50994	0	1	0	0	1	-175
50995	0	1	0	1	1	-225
50996	0	1	0	1	1	-225
50997	0	1	0	1	1	-225
50998	0	0	1	0	0	-300
50999	0	1	0	1	1	-225
51000	0	1	0	1	1	-225
51001	0	1	0	1	1	-225
51002	1	1	0	0	0	-300
51003	0	1	0	1	1	-225
51004	0	1	0	0	1	-175
51005	0	1	0	1	1	-225
51006	0	1	0	0	1	-175
51007	0	1	0	0	1	-175
51008	0	1	0	1	1	-225
51009	0	0	1	0	0	-300
51010	0	1	0	0	1	-175
51011	1	1	0	1	0	-300
51012	0	1	0	0	1	-175
51013	0	1	0	0	1	-175
51014	0	1	0	1	1	-225
51015	0	1	0	0	1	-175
51016	0	1	0	1	1	-225
51017	0	0	1	0	0	-300
51018	0	1	0	1	1	-225
51019	0	1	0	1	1	-225
51020	0	0	1	1	0	-300
51021	0	1	0	1	1	-225
51022	0	0	1	1	0	-300
51023	0	1	0	0	1	-175
51024	0	0	1	0	0	-300
51025	0	1	0	0	1	-175
51026	1	1	0	0	0	-300
51027	0	1	0	0	1	-175
51028	0	0	1	1	0	-300
51029	0	1	0	1	1	-225
51030	0	1	0	0	1	-175
51031	0	1	0	0	1	-175
51032	0	1	0	1	1	-225
51033	0	1	0	0	1	-175
51034	1	0	0	0	2	-200
51035	0	1	0	1	1	-225
51036	1	1	0	1	0	-300
51037	1	1	0	1	0	-300
51038	0	1	0	1	1	-225
51039	0	1	0	0	1	-175
51040	0	1	0	1	1	-225
51041	0	1	0	1	1	-225
51042	0	1	0	1	1	-225
51043	0	1	0	0	1	-175
51044	0	1	0	0	1	-175
51045	0	0	1	0	0	-300
51046	0	1	0	0	1	-175
51047	0	1	0	0	1	-175
51048	0	1	0	0	1	-175
51049	0	1	0	1	1	-225
51050	0	1	0	1	1	-225
51051	0	1	0	1	1	-225
51052	0	1	0	0	1	-175
51053	1	1	0	0	0	-300
51054	0	1	0	1	1	-225
51055	0	1	0	0	1	-175
51056	0	1	0	1	1	-225
51057	0	0	1	1	0	-300
51058	0	0	1	0	0	-300
51059	0	1	0	1	1	-225
51060	0	1	0	0	1	-175
51061	0	1	0	1	1	-225
51062	1	0	0	0	2	-200
51063	1	1	0	1	0	-300
51064	0	1	0	1	1	-225
51065	0	1	0	1	1	-225
51066	0	1	0	1	1	-225
51067	0	1	0	0	1	-175
51068	1	1	0	1	0	-300
51069	0	1	0	0	1	-175
51070	0	1	0	1	1	-225
51071	0	1	0	0	1	-175
51072	0	1	0	0	1	-175
51073	0	1	0	1	1	-225
51074	0	0	1	1	0	-300
51075	0	1	0	0	1	-175
51076	1	1	0	0	0	-300
51077	0	0	1	0	0	-300
51078	0	1	0	0	1	-175
51079	0	1	0	1	1	-225
51080	1	1	0	0	0	-300
51081	0	1	0	1	1	-225
51082	0	0	1	1	0	-300
51083	0	1	0	0	1	-175
51084	0	1	0	1	1	-225
51085	0	1	0	0	1	-175
51086	0	1	0	0	1	-175
51087	0	1	0	0	1	-175
51088	0	1	0	0	1	-175
51089	0	1	0	1	1	-225
51090	0	0	1	1	0	-300
51091	0	0	1	0	0	-300
51092	0	1	0	0	1	-175
51093	1	1	0	0	0	-300
51094	0	1	0	1	1	-225
51095	0	1	0	1	1	-225
51096	1	1	0	1	0	-300
51097	0	1	0	1	1	-225
51098	0	1	0	1	1	-225
51099	1	1	0	0	0	-300
51100	0	1	0	1	1	-225
51101	0	1	0	1	1	-225
51102	0	1	0	0	1	-175
51103	0	1	0	0	1	-175
51104	0	1	0	1	1	-225
51105	0	1	0	0	1	-175
51106	0	0	1	1	0	-300
51107	0	1	0	1	1	-225
51108	0	1	0	0	1	-175
51109	0	1	0	0	1	-175
51110	0	1	0	1	1	-225
51111	0	1	0	0	1	-175
51112	0	1	0	0	1	-175
51113	0	1	0	0	1	-175
51114	1	1	0	1	0	-300
51115	1	1	0	1	0	-300
51116	0	1	0	1	1	-225
51117	0	1	0	1	1	-225
51118	0	1	0	1	1	-225
51119	0	1	0	0	1	-175
51120	0	1	0	1	1	-225
51121	0	1	0	0	1	-175
51122	0	1	0	1	1	-225
51123	1	1	0	1	0	-300
51124	0	1	0	1	1	-225
51125	0	1	0	0	1	-175
51126	0	0	1	1	0	-300
51127	0	1	0	1	1	-225
51128	0	1	0	1	1	-225
51129	0	1	0	1	1	-225
51130	0	1	0	1	1	-225
51131	0	1	0	1	1	-225
51132	1	1	0	1	0	-300
51133	0	0	1	0	0	-300
51134	1	0	0	0	2	-200
51135	0	1	0	1	1	-225
51136	0	1	0	0	1	-175
51137	0	1	0	0	1	-175
51138	0	1	0	0	1	-175
51139	0	1	0	1	1	-225
51140	0	1	0	1	1	-225
51141	0	0	1	1	0	-300
51142	0	1	0	0	1	-175
51143	0	1	0	1	1	-225
51144	0	1	0	0	1	-175
51145	0	1	0	1	1	-225
51146	0	1	0	1	1	-225
51147	0	1	0	0	1	-175
51148	0	1	0	0	1	-175
51149	0	0	1	1	0	-300
51150	0	1	0	1	1	-225
51151	0	1	0	1	1	-225
51152	0	1	0	0	1	-175
51153	0	1	0	1	1	-225
51154	0	0	1	1	0	-300
51155	0	1	0	1	1	-225
51156	0	0	1	0	0	-300
51157	0	1	0	1	1	-225
51158	0	1	0	1	1	-225
51159	1	1	0	1	0	-300
51160	0	1	0	1	1	-225
51161	0	1	0	0	1	-175
51162	0	1	0	1	1	-225
51163	1	1	0	1	0	-300
51164	0	1	0	0	1	-175
51165	0	1	0	1	1	-225
51166	0	0	1	1	0	-300
51167	0	1	0	0	1	-175
51168	0	0	1	0	0	-300
51169	0	1	0	0	1	-175
51170	1	1	0	0	0	-300
51171	0	1	0	1	1	-225
51172	0	1	0	0	1	-175
51173	0	1	0	1	1	-225
51174	0	1	0	0	1	-175
51175	0	1	0	0	1	-175
51176	0	1	0	0	1	-175
51177	0	1	0	0	1	-175
51178	0	1	0	0	1	-175
51179	0	1	0	0	1	-175
51180	0	1	0	0	1	-175
51181	0	1	0	1	1	-225
51182	0	1	0	0	1	-175
51183	0	0	1	0	0	-300
51184	0	1	0	1	1	-225
51185	0	1	0	0	1	-175
51186	1	1	0	0	0	-300
51187	0	1	0	1	1	-225
51188	0	1	0	0	1	-175
51189	0	1	0	0	1	-175
51190	0	1	0	1	1	-225
51191	0	0	1	0	0	-300
51192	0	0	1	1	0	-300
51193	0	0	1	1	0	-300
51194	0	1	0	0	1	-175
51195	0	1	0	0	1	-175
51196	0	1	0	0	1	-175
51197	0	1	0	0	1	-175
51198	0	1	0	1	1	-225
51199	0	1	0	0	1	-175
51200	0	1	0	0	1	-175
51201	0	1	0	0	1	-175
51202	0	1	0	1	1	-225
51203	0	1	0	1	1	-225
51204	0	1	0	0	1	-175
51205	0	1	0	0	1	-175
51206	0	1	0	0	1	-175
51207	0	1	0	1	1	-225
51208	0	1	0	0	1	-175
51209	0	1	0	1	1	-225
51210	0	1	0	0	1	-175
51211	1	1	0	1	0	-300
51212	0	1	0	0	1	-175
51213	0	0	1	0	0	-300
51214	0	1	0	1	1	-225
51215	0	1	0	1	1	-225
51216	0	1	0	0	1	-175
51217	0	1	0	1	1	-225
51218	0	1	0	0	1	-175
51219	0	1	0	0	1	-175
51220	0	1	0	0	1	-175
51221	0	1	0	1	1	-225
51222	0	0	1	0	0	-300
51223	0	1	0	0	1	-175
51224	1	1	0	0	0	-300
51225	0	1	0	1	1	-225
51226	0	1	0	1	1	-225
51227	0	1	0	1	1	-225
51228	0	1	0	1	1	-225
51229	1	0	0	1	2	-125
51230	0	1	0	1	1	-225
51231	0	1	0	0	1	-175
51232	0	1	0	0	1	-175
51233	0	1	0	1	1	-225
51234	0	1	0	1	1	-225
51235	0	1	0	0	1	-175
51236	0	1	0	0	1	-175
51237	0	1	0	1	1	-225
51238	0	1	0	0	1	-175
51239	0	1	0	1	1	-225
51240	0	1	0	1	1	-225
51241	0	1	0	1	1	-225
51242	0	1	0	0	1	-175
51243	0	1	0	0	1	-175
51244	1	1	0	1	0	-300
51245	0	1	0	1	1	-225
51246	0	1	0	1	1	-225
51247	1	1	0	1	0	-300
51248	0	1	0	1	1	-225
51249	0	1	0	1	1	-225
51250	1	1	0	1	0	-300
51251	1	1	0	0	0	-300
51252	0	1	0	0	1	-175
51253	0	1	0	1	1	-225
51254	0	1	0	1	1	-225
51255	0	0	1	0	0	-300
51256	0	1	0	0	1	-175
51257	0	1	0	1	1	-225
51258	0	1	0	0	1	-175
51259	1	1	0	0	0	-300
51260	0	1	0	1	1	-225
51261	0	1	0	0	1	-175
51262	0	1	0	0	1	-175
51263	0	1	0	1	1	-225
51264	1	1	0	0	0	-300
51265	0	1	0	1	1	-225
51266	0	1	0	1	1	-225
51267	0	1	0	0	1	-175
51268	0	1	0	1	1	-225
51269	1	1	0	0	0	-300
51270	0	1	0	1	1	-225
51271	0	1	0	0	1	-175
51272	0	1	0	0	1	-175
51273	0	1	0	0	1	-175
51274	0	1	0	1	1	-225
51275	0	0	1	1	0	-300
51276	0	1	0	1	1	-225
51277	0	1	0	1	1	-225
51278	0	1	0	0	1	-175
51279	1	1	0	0	0	-300
51280	0	0	1	0	0	-300
51281	0	1	0	0	1	-175
51282	0	1	0	1	1	-225
51283	0	0	1	0	0	-300
51284	0	1	0	0	1	-175
51285	0	1	0	0	1	-175
51286	0	1	0	0	1	-175
51287	0	1	0	0	1	-175
51288	0	1	0	1	1	-225
51289	0	1	0	0	1	-175
51290	1	1	0	0	0	-300
51291	0	1	0	0	1	-175
51292	0	1	0	1	1	-225
51293	0	1	0	1	1	-225
51294	1	1	0	1	0	-300
51295	0	1	0	1	1	-225
51296	0	1	0	0	1	-175
51297	0	1	0	0	1	-175
51298	0	1	0	1	1	-225
51299	0	1	0	0	1	-175
51300	1	1	0	1	0	-300
51301	1	1	0	1	0	-300
51302	0	1	0	1	1	-225
51303	0	1	0	0	1	-175
51304	0	0	1	0	0	-300
51305	0	0	1	0	0	-300
51306	0	1	0	1	1	-225
51307	0	1	0	0	1	-175
51308	0	0	1	0	0	-300
51309	0	1	0	1	1	-225
51310	0	1	0	1	1	-225
51311	1	1	0	0	0	-300
51312	0	1	0	0	1	-175
51313	0	1	0	0	1	-175
51314	1	1	0	0	0	-300
51315	0	0	1	0	0	-300
51316	0	1	0	0	1	-175
51317	0	1	0	1	1	-225
51318	0	1	0	1	1	-225
51319	0	1	0	1	1	-225
51320	0	1	0	1	1	-225
51321	0	1	0	1	1	-225
51322	0	1	0	1	1	-225
51323	1	0	0	0	2	-200
51324	0	1	0	0	1	-175
51325	0	1	0	0	1	-175
51326	0	1	0	1	1	-225
51327	0	0	1	1	0	-300
51328	0	1	0	1	1	-225
51329	0	1	0	0	1	-175
51330	0	1	0	0	1	-175
51331	1	1	0	0	0	-300
51332	0	1	0	1	1	-225
51333	0	0	1	0	0	-300
51334	0	1	0	1	1	-225
51335	0	1	0	0	1	-175
51336	0	1	0	1	1	-225
51337	1	1	0	1	0	-300
51338	0	0	1	1	0	-300
51339	0	0	1	0	0	-300
51340	0	0	1	0	0	-300
51341	0	0	1	1	0	-300
51342	0	1	0	0	1	-175
51343	0	1	0	1	1	-225
51344	0	1	0	1	1	-225
51345	0	1	0	0	1	-175
51346	0	1	0	0	1	-175
51347	0	1	0	0	1	-175
51348	0	1	0	1	1	-225
51349	1	0	0	0	2	-200
51350	0	1	0	1	1	-225
51351	0	1	0	0	1	-175
51352	0	1	0	1	1	-225
51353	1	0	0	0	2	-200
51354	0	1	0	0	1	-175
51355	0	1	0	0	1	-175
51356	0	1	0	0	1	-175
51357	0	0	1	0	0	-300
51358	1	1	0	0	0	-300
51359	0	0	1	1	0	-300
51360	1	1	0	0	0	-300
51361	0	1	0	1	1	-225
51362	0	1	0	1	1	-225
51363	0	1	0	1	1	-225
51364	0	0	1	0	0	-300
51365	0	1	0	1	1	-225
51366	0	1	0	1	1	-225
51367	0	1	0	1	1	-225
51368	1	1	0	1	0	-300
51369	0	0	1	0	0	-300
51370	0	1	0	0	1	-175
51371	1	1	0	1	0	-300
51372	0	1	0	0	1	-175
51373	0	1	0	0	1	-175
51374	0	1	0	1	1	-225
51375	1	1	0	0	0	-300
51376	0	1	0	0	1	-175
51377	0	0	1	0	0	-300
51378	0	1	0	0	1	-175
51379	0	0	1	0	0	-300
51380	0	1	0	0	1	-175
51381	0	1	0	0	1	-175
51382	0	1	0	1	1	-225
51383	0	1	0	0	1	-175
51384	0	1	0	0	1	-175
51385	0	1	0	0	1	-175
51386	0	1	0	0	1	-175
51387	0	0	1	0	0	-300
51388	1	1	0	1	0	-300
51389	0	0	1	0	0	-300
51390	0	1	0	1	1	-225
51391	0	0	1	0	0	-300
51392	0	1	0	0	1	-175
51393	0	1	0	1	1	-225
51394	1	1	0	0	0	-300
51395	0	1	0	0	1	-175
51396	0	1	0	0	1	-175
51397	0	1	0	0	1	-175
51398	1	1	0	0	0	-300
51399	0	0	1	0	0	-300
51400	1	1	0	1	0	-300
51401	0	0	1	0	0	-300
51402	1	1	0	1	0	-300
51403	0	1	0	0	1	-175
51404	0	1	0	0	1	-175
51405	0	0	1	0	0	-300
51406	0	1	0	0	1	-175
51407	0	1	0	0	1	-175
51408	0	0	1	0	0	-300
51409	0	0	1	0	0	-300
51410	0	1	0	0	1	-175
51411	1	0	0	1	2	-125
51412	1	1	0	1	0	-300
51413	0	1	0	1	1	-225
51414	0	1	0	1	1	-225
51415	1	1	0	1	0	-300
51416	0	1	0	1	1	-225
51417	0	1	0	1	1	-225
51418	0	1	0	0	1	-175
51419	0	0	1	0	0	-300
51420	0	1	0	1	1	-225
51421	0	1	0	0	1	-175
51422	1	1	0	0	0	-300
51423	0	1	0	1	1	-225
51424	0	1	0	0	1	-175
51425	0	1	0	0	1	-175
51426	0	1	0	0	1	-175
51427	0	1	0	1	1	-225
51428	0	1	0	0	1	-175
51429	0	1	0	1	1	-225
51430	0	1	0	0	1	-175
51431	0	1	0	1	1	-225
51432	0	1	0	0	1	-175
51433	0	1	0	0	1	-175
51434	0	1	0	0	1	-175
51435	0	0	1	1	0	-300
51436	0	1	0	1	1	-225
51437	0	1	0	0	1	-175
51438	0	1	0	1	1	-225
51439	1	0	0	0	2	-200
51440	0	1	0	0	1	-175
51441	0	1	0	0	1	-175
51442	0	0	1	0	0	-300
51443	0	0	1	0	0	-300
51444	0	1	0	1	1	-225
51445	0	0	1	0	0	-300
51446	0	1	0	1	1	-225
51447	0	1	0	1	1	-225
51448	1	1	0	0	0	-300
51449	0	0	1	1	0	-300
51450	0	1	0	1	1	-225
51451	0	0	1	1	0	-300
51452	0	1	0	1	1	-225
51453	0	1	0	1	1	-225
51454	1	1	0	1	0	-300
51455	0	1	0	1	1	-225
51456	0	0	1	1	0	-300
51457	0	1	0	1	1	-225
51458	0	1	0	0	1	-175
51459	0	1	0	1	1	-225
51460	1	1	0	0	0	-300
51461	0	1	0	0	1	-175
