 IDnum	Installation_Type	Coal_Worker_Strike	Strike_Resolution	Strike_Intervention	Additional_Cost
4998	New_cleaner_coal	No	Quick	Yes	-1.5e6
4999	Install_scrubbers	Yes	Quick	No	-3e6
5000	Install_scrubbers	No	Quick	Yes	-3e6
5001	Install_scrubbers	No	Quick	No	-3e6
5002	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5003	Install_scrubbers	Yes	Quick	No	-3e6
5004	Install_scrubbers	Yes	Quick	Yes	-3e6
5005	Install_scrubbers	No	Quick	Yes	-3e6
5006	New_cleaner_coal	Yes	Lengthy	No	-5e6
5007	New_cleaner_coal	No	Quick	Yes	-1.5e6
5008	New_cleaner_coal	No	Quick	Yes	-1.5e6
5009	New_cleaner_coal	No	Lengthy	No	-1.5e6
5010	Install_scrubbers	No	Quick	Yes	-3e6
5011	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5012	Install_scrubbers	No	Quick	No	-3e6
5013	New_cleaner_coal	No	Quick	Yes	-1.5e6
5014	Install_scrubbers	Yes	Quick	Yes	-3e6
5015	New_cleaner_coal	Yes	Lengthy	No	-5e6
5016	Install_scrubbers	Yes	Quick	Yes	-3e6
5017	Install_scrubbers	No	Quick	No	-3e6
5018	New_cleaner_coal	Yes	Quick	No	-3e6
5019	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5020	Install_scrubbers	No	Quick	Yes	-3e6
5021	New_cleaner_coal	Yes	Quick	No	-3e6
5022	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5023	Install_scrubbers	Yes	Lengthy	No	-3e6
5024	Install_scrubbers	Yes	Lengthy	Yes	-3e6
5025	Install_scrubbers	No	Quick	No	-3e6
5026	New_cleaner_coal	Yes	Lengthy	No	-5e6
5027	Install_scrubbers	Yes	Quick	No	-3e6
5028	Install_scrubbers	No	Quick	No	-3e6
5029	New_cleaner_coal	No	Quick	Yes	-1.5e6
5030	Install_scrubbers	Yes	Quick	Yes	-3e6
5031	New_cleaner_coal	Yes	Quick	No	-3e6
5032	New_cleaner_coal	No	Quick	No	-1.5e6
5033	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5034	Install_scrubbers	No	Quick	No	-3e6
5035	Install_scrubbers	Yes	Quick	Yes	-3e6
5036	Install_scrubbers	Yes	Quick	Yes	-3e6
5037	Install_scrubbers	Yes	Lengthy	No	-3e6
5038	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5039	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5040	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5041	Install_scrubbers	No	Quick	No	-3e6
5042	Install_scrubbers	No	Quick	No	-3e6
5043	Install_scrubbers	No	Lengthy	Yes	-3e6
5044	Install_scrubbers	No	Quick	Yes	-3e6
5045	New_cleaner_coal	Yes	Quick	No	-3e6
5046	Install_scrubbers	Yes	Quick	Yes	-3e6
5047	Install_scrubbers	No	Quick	Yes	-3e6
5048	Install_scrubbers	No	Quick	Yes	-3e6
5049	Install_scrubbers	Yes	Quick	Yes	-3e6
5050	Install_scrubbers	No	Lengthy	No	-3e6
5051	Install_scrubbers	Yes	Quick	Yes	-3e6
5052	Install_scrubbers	Yes	Quick	No	-3e6
5053	New_cleaner_coal	Yes	Quick	No	-3e6
5054	New_cleaner_coal	Yes	Quick	No	-3e6
5055	Install_scrubbers	Yes	Quick	Yes	-3e6
5056	New_cleaner_coal	Yes	Quick	No	-3e6
5057	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5058	Install_scrubbers	Yes	Quick	Yes	-3e6
5059	Install_scrubbers	Yes	Quick	Yes	-3e6
5060	Install_scrubbers	No	Quick	Yes	-3e6
5061	New_cleaner_coal	Yes	Lengthy	No	-5e6
5062	Install_scrubbers	No	Quick	Yes	-3e6
5063	Install_scrubbers	Yes	Quick	Yes	-3e6
5064	Install_scrubbers	Yes	Quick	No	-3e6
5065	New_cleaner_coal	Yes	Lengthy	No	-5e6
5066	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
5067	Install_scrubbers	Yes	Quick	Yes	-3e6
5068	New_cleaner_coal	Yes	Quick	No	-3e6
5069	Install_scrubbers	No	Quick	No	-3e6
5070	New_cleaner_coal	No	Quick	Yes	-1.5e6
5071	Install_scrubbers	No	Quick	Yes	-3e6
5072	New_cleaner_coal	Yes	Quick	No	-3e6
5073	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5074	Install_scrubbers	Yes	Quick	Yes	-3e6
5075	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5076	New_cleaner_coal	No	Quick	Yes	-1.5e6
5077	Install_scrubbers	No	Quick	Yes	-3e6
5078	Install_scrubbers	Yes	Lengthy	No	-3e6
5079	New_cleaner_coal	No	Quick	Yes	-1.5e6
5080	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5081	New_cleaner_coal	No	Quick	Yes	-1.5e6
5082	New_cleaner_coal	No	Quick	No	-1.5e6
5083	Install_scrubbers	Yes	Quick	Yes	-3e6
5084	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5085	New_cleaner_coal	No	Quick	No	-1.5e6
5086	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5087	New_cleaner_coal	No	Quick	No	-1.5e6
5088	Install_scrubbers	Yes	Quick	No	-3e6
5089	Install_scrubbers	Yes	Quick	Yes	-3e6
5090	Install_scrubbers	Yes	Quick	Yes	-3e6
5091	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5092	New_cleaner_coal	No	Quick	Yes	-1.5e6
5093	Install_scrubbers	No	Quick	Yes	-3e6
5094	Install_scrubbers	No	Quick	Yes	-3e6
5095	Install_scrubbers	Yes	Quick	No	-3e6
5096	New_cleaner_coal	Yes	Quick	No	-3e6
5097	New_cleaner_coal	Yes	Quick	No	-3e6
5098	New_cleaner_coal	Yes	Lengthy	No	-5e6
5099	New_cleaner_coal	No	Quick	Yes	-1.5e6
5100	Install_scrubbers	No	Quick	No	-3e6
5101	New_cleaner_coal	No	Quick	Yes	-1.5e6
5102	Install_scrubbers	Yes	Quick	Yes	-3e6
5103	New_cleaner_coal	Yes	Quick	No	-3e6
5104	Install_scrubbers	No	Quick	Yes	-3e6
5105	New_cleaner_coal	Yes	Quick	No	-3e6
5106	New_cleaner_coal	Yes	Quick	No	-3e6
5107	Install_scrubbers	Yes	Quick	Yes	-3e6
5108	Install_scrubbers	No	Quick	Yes	-3e6
5109	Install_scrubbers	Yes	Quick	Yes	-3e6
5110	Install_scrubbers	No	Quick	Yes	-3e6
5111	New_cleaner_coal	Yes	Quick	No	-3e6
5112	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5113	New_cleaner_coal	No	Quick	Yes	-1.5e6
5114	Install_scrubbers	No	Quick	Yes	-3e6
5115	Install_scrubbers	Yes	Quick	Yes	-3e6
5116	Install_scrubbers	No	Quick	Yes	-3e6
5117	New_cleaner_coal	No	Quick	Yes	-1.5e6
5118	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
5119	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5120	New_cleaner_coal	Yes	Quick	No	-3e6
5121	Install_scrubbers	Yes	Quick	Yes	-3e6
5122	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5123	Install_scrubbers	No	Quick	Yes	-3e6
5124	New_cleaner_coal	No	Quick	No	-1.5e6
5125	New_cleaner_coal	Yes	Quick	No	-3e6
5126	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
5127	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
5128	Install_scrubbers	No	Quick	Yes	-3e6
5129	Install_scrubbers	Yes	Quick	Yes	-3e6
5130	New_cleaner_coal	No	Quick	Yes	-1.5e6
5131	Install_scrubbers	No	Lengthy	No	-3e6
5132	Install_scrubbers	Yes	Quick	Yes	-3e6
5133	New_cleaner_coal	No	Quick	No	-1.5e6
5134	New_cleaner_coal	Yes	Quick	No	-3e6
5135	Install_scrubbers	No	Quick	Yes	-3e6
5136	Install_scrubbers	Yes	Lengthy	No	-3e6
5137	New_cleaner_coal	Yes	Quick	No	-3e6
5138	New_cleaner_coal	Yes	Quick	No	-3e6
5139	Install_scrubbers	Yes	Quick	No	-3e6
5140	New_cleaner_coal	Yes	Quick	No	-3e6
5141	Install_scrubbers	Yes	Quick	Yes	-3e6
5142	Install_scrubbers	No	Quick	No	-3e6
5143	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5144	Install_scrubbers	Yes	Quick	Yes	-3e6
5145	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5146	Install_scrubbers	No	Lengthy	No	-3e6
5147	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5148	Install_scrubbers	Yes	Quick	Yes	-3e6
5149	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5150	New_cleaner_coal	No	Quick	Yes	-1.5e6
5151	Install_scrubbers	Yes	Quick	No	-3e6
5152	Install_scrubbers	Yes	Quick	Yes	-3e6
5153	New_cleaner_coal	No	Quick	Yes	-1.5e6
5154	New_cleaner_coal	No	Quick	Yes	-1.5e6
5155	Install_scrubbers	No	Quick	Yes	-3e6
5156	New_cleaner_coal	No	Quick	No	-1.5e6
5157	Install_scrubbers	Yes	Quick	No	-3e6
5158	New_cleaner_coal	No	Quick	Yes	-1.5e6
5159	Install_scrubbers	Yes	Quick	No	-3e6
5160	Install_scrubbers	No	Quick	No	-3e6
5161	New_cleaner_coal	No	Quick	No	-1.5e6
5162	Install_scrubbers	Yes	Lengthy	No	-3e6
5163	New_cleaner_coal	Yes	Lengthy	No	-5e6
5164	Install_scrubbers	No	Quick	Yes	-3e6
5165	Install_scrubbers	Yes	Quick	Yes	-3e6
5166	New_cleaner_coal	Yes	Quick	No	-3e6
5167	New_cleaner_coal	No	Quick	Yes	-1.5e6
5168	New_cleaner_coal	Yes	Quick	No	-3e6
5169	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5170	Install_scrubbers	No	Quick	Yes	-3e6
5171	Install_scrubbers	No	Quick	Yes	-3e6
5172	New_cleaner_coal	Yes	Lengthy	No	-5e6
5173	Install_scrubbers	Yes	Quick	No	-3e6
5174	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5175	Install_scrubbers	Yes	Quick	No	-3e6
5176	New_cleaner_coal	Yes	Quick	No	-3e6
5177	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5178	Install_scrubbers	Yes	Quick	Yes	-3e6
5179	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5180	New_cleaner_coal	No	Quick	Yes	-1.5e6
5181	Install_scrubbers	Yes	Quick	No	-3e6
5182	New_cleaner_coal	No	Quick	Yes	-1.5e6
5183	New_cleaner_coal	Yes	Quick	No	-3e6
5184	Install_scrubbers	No	Quick	No	-3e6
5185	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5186	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5187	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5188	Install_scrubbers	Yes	Quick	No	-3e6
5189	New_cleaner_coal	Yes	Quick	No	-3e6
5190	New_cleaner_coal	No	Lengthy	No	-1.5e6
5191	Install_scrubbers	Yes	Quick	Yes	-3e6
5192	Install_scrubbers	Yes	Quick	Yes	-3e6
5193	New_cleaner_coal	No	Quick	Yes	-1.5e6
5194	New_cleaner_coal	No	Quick	Yes	-1.5e6
5195	New_cleaner_coal	No	Quick	No	-1.5e6
5196	Install_scrubbers	No	Quick	Yes	-3e6
5197	Install_scrubbers	No	Quick	Yes	-3e6
5198	New_cleaner_coal	Yes	Quick	No	-3e6
5199	Install_scrubbers	Yes	Quick	Yes	-3e6
5200	New_cleaner_coal	Yes	Lengthy	No	-5e6
5201	New_cleaner_coal	No	Quick	Yes	-1.5e6
5202	New_cleaner_coal	No	Quick	Yes	-1.5e6
5203	New_cleaner_coal	Yes	Quick	No	-3e6
5204	New_cleaner_coal	Yes	Quick	No	-3e6
5205	New_cleaner_coal	Yes	Lengthy	No	-5e6
5206	Install_scrubbers	No	Quick	Yes	-3e6
5207	Install_scrubbers	Yes	Lengthy	No	-3e6
5208	New_cleaner_coal	Yes	Quick	No	-3e6
5209	Install_scrubbers	No	Quick	No	-3e6
5210	New_cleaner_coal	No	Quick	No	-1.5e6
5211	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5212	New_cleaner_coal	No	Quick	No	-1.5e6
5213	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5214	Install_scrubbers	Yes	Quick	No	-3e6
5215	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5216	Install_scrubbers	No	Quick	No	-3e6
5217	Install_scrubbers	Yes	Quick	Yes	-3e6
5218	Install_scrubbers	Yes	Lengthy	Yes	-3e6
5219	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5220	Install_scrubbers	No	Quick	Yes	-3e6
5221	New_cleaner_coal	No	Quick	Yes	-1.5e6
5222	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5223	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5224	Install_scrubbers	Yes	Quick	Yes	-3e6
5225	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5226	New_cleaner_coal	No	Quick	No	-1.5e6
5227	New_cleaner_coal	Yes	Quick	No	-3e6
5228	New_cleaner_coal	Yes	Lengthy	No	-5e6
5229	Install_scrubbers	No	Lengthy	No	-3e6
5230	Install_scrubbers	No	Quick	Yes	-3e6
5231	Install_scrubbers	No	Quick	No	-3e6
5232	New_cleaner_coal	No	Quick	No	-1.5e6
5233	Install_scrubbers	Yes	Quick	Yes	-3e6
5234	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5235	New_cleaner_coal	No	Quick	No	-1.5e6
5236	Install_scrubbers	No	Quick	Yes	-3e6
5237	Install_scrubbers	Yes	Quick	Yes	-3e6
5238	New_cleaner_coal	No	Quick	No	-1.5e6
5239	New_cleaner_coal	Yes	Lengthy	No	-5e6
5240	Install_scrubbers	Yes	Lengthy	No	-3e6
5241	New_cleaner_coal	Yes	Lengthy	No	-5e6
5242	Install_scrubbers	No	Quick	Yes	-3e6
5243	New_cleaner_coal	Yes	Quick	No	-3e6
5244	New_cleaner_coal	No	Quick	Yes	-1.5e6
5245	New_cleaner_coal	No	Quick	Yes	-1.5e6
5246	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5247	New_cleaner_coal	Yes	Quick	No	-3e6
5248	Install_scrubbers	No	Lengthy	No	-3e6
5249	New_cleaner_coal	No	Lengthy	No	-1.5e6
5250	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5251	New_cleaner_coal	Yes	Quick	No	-3e6
5252	New_cleaner_coal	No	Quick	Yes	-1.5e6
5253	Install_scrubbers	Yes	Quick	No	-3e6
5254	Install_scrubbers	Yes	Quick	Yes	-3e6
5255	Install_scrubbers	No	Quick	Yes	-3e6
5256	Install_scrubbers	Yes	Quick	Yes	-3e6
5257	New_cleaner_coal	No	Quick	Yes	-1.5e6
5258	Install_scrubbers	Yes	Quick	Yes	-3e6
5259	New_cleaner_coal	No	Quick	No	-1.5e6
5260	New_cleaner_coal	Yes	Quick	No	-3e6
5261	Install_scrubbers	Yes	Lengthy	No	-3e6
5262	Install_scrubbers	Yes	Lengthy	No	-3e6
5263	New_cleaner_coal	No	Quick	Yes	-1.5e6
5264	Install_scrubbers	No	Quick	Yes	-3e6
5265	Install_scrubbers	Yes	Quick	No	-3e6
5266	Install_scrubbers	No	Quick	No	-3e6
5267	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5268	New_cleaner_coal	No	Quick	No	-1.5e6
5269	New_cleaner_coal	Yes	Lengthy	No	-5e6
5270	Install_scrubbers	No	Quick	No	-3e6
5271	New_cleaner_coal	No	Quick	Yes	-1.5e6
5272	New_cleaner_coal	No	Quick	Yes	-1.5e6
5273	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5274	Install_scrubbers	Yes	Quick	Yes	-3e6
5275	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5276	Install_scrubbers	Yes	Quick	No	-3e6
5277	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5278	Install_scrubbers	Yes	Quick	No	-3e6
5279	Install_scrubbers	Yes	Quick	Yes	-3e6
5280	Install_scrubbers	No	Quick	No	-3e6
5281	New_cleaner_coal	Yes	Quick	No	-3e6
5282	New_cleaner_coal	No	Quick	No	-1.5e6
5283	Install_scrubbers	No	Quick	No	-3e6
5284	Install_scrubbers	No	Quick	Yes	-3e6
5285	Install_scrubbers	Yes	Quick	No	-3e6
5286	New_cleaner_coal	No	Quick	No	-1.5e6
5287	Install_scrubbers	No	Quick	No	-3e6
5288	New_cleaner_coal	Yes	Lengthy	No	-5e6
5289	Install_scrubbers	Yes	Quick	Yes	-3e6
5290	Install_scrubbers	Yes	Quick	No	-3e6
5291	Install_scrubbers	Yes	Quick	Yes	-3e6
5292	New_cleaner_coal	No	Quick	No	-1.5e6
5293	New_cleaner_coal	No	Quick	No	-1.5e6
5294	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5295	Install_scrubbers	No	Quick	Yes	-3e6
5296	New_cleaner_coal	No	Quick	No	-1.5e6
5297	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5298	New_cleaner_coal	No	Quick	Yes	-1.5e6
5299	New_cleaner_coal	Yes	Quick	No	-3e6
5300	Install_scrubbers	No	Quick	Yes	-3e6
5301	Install_scrubbers	Yes	Lengthy	No	-3e6
5302	New_cleaner_coal	Yes	Quick	No	-3e6
5303	New_cleaner_coal	No	Quick	Yes	-1.5e6
5304	New_cleaner_coal	Yes	Quick	No	-3e6
5305	New_cleaner_coal	Yes	Quick	No	-3e6
5306	Install_scrubbers	No	Quick	Yes	-3e6
5307	Install_scrubbers	Yes	Quick	Yes	-3e6
5308	New_cleaner_coal	No	Quick	Yes	-1.5e6
5309	New_cleaner_coal	No	Quick	No	-1.5e6
5310	Install_scrubbers	Yes	Quick	No	-3e6
5311	Install_scrubbers	Yes	Quick	Yes	-3e6
5312	Install_scrubbers	Yes	Quick	Yes	-3e6
5313	New_cleaner_coal	Yes	Lengthy	No	-5e6
5314	New_cleaner_coal	Yes	Quick	No	-3e6
5315	New_cleaner_coal	No	Quick	Yes	-1.5e6
5316	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5317	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5318	New_cleaner_coal	No	Lengthy	No	-1.5e6
5319	Install_scrubbers	Yes	Quick	Yes	-3e6
5320	Install_scrubbers	No	Quick	Yes	-3e6
5321	New_cleaner_coal	No	Quick	No	-1.5e6
5322	New_cleaner_coal	No	Quick	Yes	-1.5e6
5323	New_cleaner_coal	No	Quick	Yes	-1.5e6
5324	Install_scrubbers	Yes	Quick	No	-3e6
5325	Install_scrubbers	Yes	Quick	Yes	-3e6
5326	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5327	Install_scrubbers	No	Lengthy	No	-3e6
5328	Install_scrubbers	Yes	Quick	Yes	-3e6
5329	Install_scrubbers	No	Quick	Yes	-3e6
5330	Install_scrubbers	No	Lengthy	No	-3e6
5331	Install_scrubbers	Yes	Quick	Yes	-3e6
5332	Install_scrubbers	No	Quick	No	-3e6
5333	New_cleaner_coal	No	Quick	Yes	-1.5e6
5334	Install_scrubbers	No	Quick	Yes	-3e6
5335	Install_scrubbers	Yes	Quick	Yes	-3e6
5336	Install_scrubbers	No	Quick	Yes	-3e6
5337	Install_scrubbers	Yes	Quick	Yes	-3e6
5338	Install_scrubbers	No	Quick	Yes	-3e6
5339	New_cleaner_coal	Yes	Quick	No	-3e6
5340	New_cleaner_coal	No	Quick	Yes	-1.5e6
5341	New_cleaner_coal	No	Quick	Yes	-1.5e6
5342	Install_scrubbers	No	Quick	Yes	-3e6
5343	Install_scrubbers	Yes	Quick	No	-3e6
5344	New_cleaner_coal	Yes	Quick	No	-3e6
5345	Install_scrubbers	Yes	Quick	Yes	-3e6
5346	New_cleaner_coal	Yes	Quick	No	-3e6
5347	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5348	New_cleaner_coal	No	Lengthy	No	-1.5e6
5349	Install_scrubbers	Yes	Quick	No	-3e6
5350	New_cleaner_coal	No	Quick	No	-1.5e6
5351	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5352	New_cleaner_coal	No	Quick	No	-1.5e6
5353	New_cleaner_coal	No	Quick	No	-1.5e6
5354	Install_scrubbers	Yes	Quick	Yes	-3e6
5355	New_cleaner_coal	Yes	Lengthy	No	-5e6
5356	Install_scrubbers	Yes	Lengthy	No	-3e6
5357	New_cleaner_coal	No	Quick	Yes	-1.5e6
5358	Install_scrubbers	Yes	Quick	No	-3e6
5359	New_cleaner_coal	No	Quick	Yes	-1.5e6
5360	Install_scrubbers	Yes	Lengthy	No	-3e6
5361	Install_scrubbers	Yes	Quick	No	-3e6
5362	Install_scrubbers	Yes	Lengthy	No	-3e6
5363	Install_scrubbers	Yes	Lengthy	No	-3e6
5364	New_cleaner_coal	No	Quick	Yes	-1.5e6
5365	Install_scrubbers	No	Lengthy	No	-3e6
5366	New_cleaner_coal	No	Quick	Yes	-1.5e6
5367	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5368	Install_scrubbers	Yes	Quick	Yes	-3e6
5369	New_cleaner_coal	No	Quick	No	-1.5e6
5370	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5371	New_cleaner_coal	Yes	Quick	No	-3e6
5372	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
5373	New_cleaner_coal	Yes	Lengthy	No	-5e6
5374	New_cleaner_coal	Yes	Quick	No	-3e6
5375	Install_scrubbers	Yes	Quick	No	-3e6
5376	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5377	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5378	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5379	Install_scrubbers	No	Quick	No	-3e6
5380	New_cleaner_coal	No	Quick	Yes	-1.5e6
5381	Install_scrubbers	Yes	Quick	No	-3e6
5382	New_cleaner_coal	Yes	Quick	No	-3e6
5383	New_cleaner_coal	No	Quick	No	-1.5e6
5384	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5385	New_cleaner_coal	No	Quick	Yes	-1.5e6
5386	New_cleaner_coal	No	Quick	No	-1.5e6
5387	Install_scrubbers	Yes	Quick	Yes	-3e6
5388	New_cleaner_coal	Yes	Quick	No	-3e6
5389	Install_scrubbers	Yes	Quick	No	-3e6
5390	New_cleaner_coal	Yes	Quick	No	-3e6
5391	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5392	Install_scrubbers	Yes	Quick	No	-3e6
5393	Install_scrubbers	Yes	Quick	No	-3e6
5394	Install_scrubbers	No	Quick	Yes	-3e6
5395	New_cleaner_coal	Yes	Quick	No	-3e6
5396	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5397	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5398	Install_scrubbers	No	Quick	No	-3e6
5399	Install_scrubbers	Yes	Quick	Yes	-3e6
5400	New_cleaner_coal	Yes	Quick	No	-3e6
5401	Install_scrubbers	No	Quick	No	-3e6
5402	Install_scrubbers	Yes	Lengthy	No	-3e6
5403	New_cleaner_coal	Yes	Quick	No	-3e6
5404	Install_scrubbers	No	Quick	Yes	-3e6
5405	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5406	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5407	New_cleaner_coal	No	Quick	Yes	-1.5e6
5408	New_cleaner_coal	No	Quick	Yes	-1.5e6
5409	Install_scrubbers	Yes	Quick	No	-3e6
5410	New_cleaner_coal	Yes	Quick	No	-3e6
5411	Install_scrubbers	Yes	Quick	Yes	-3e6
5412	Install_scrubbers	Yes	Quick	Yes	-3e6
5413	New_cleaner_coal	Yes	Quick	No	-3e6
5414	New_cleaner_coal	Yes	Lengthy	No	-5e6
5415	Install_scrubbers	No	Quick	Yes	-3e6
5416	New_cleaner_coal	Yes	Quick	No	-3e6
5417	Install_scrubbers	Yes	Lengthy	No	-3e6
5418	New_cleaner_coal	No	Quick	Yes	-1.5e6
5419	Install_scrubbers	Yes	Quick	Yes	-3e6
5420	Install_scrubbers	No	Quick	No	-3e6
5421	Install_scrubbers	Yes	Quick	Yes	-3e6
5422	New_cleaner_coal	Yes	Quick	No	-3e6
5423	Install_scrubbers	No	Quick	No	-3e6
5424	New_cleaner_coal	Yes	Lengthy	No	-5e6
5425	Install_scrubbers	Yes	Quick	Yes	-3e6
5426	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5427	Install_scrubbers	Yes	Lengthy	No	-3e6
5428	Install_scrubbers	No	Lengthy	No	-3e6
5429	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5430	New_cleaner_coal	Yes	Quick	No	-3e6
5431	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5432	New_cleaner_coal	No	Quick	Yes	-1.5e6
5433	New_cleaner_coal	Yes	Quick	No	-3e6
5434	Install_scrubbers	Yes	Quick	No	-3e6
5435	New_cleaner_coal	No	Quick	No	-1.5e6
5436	Install_scrubbers	Yes	Quick	Yes	-3e6
5437	Install_scrubbers	Yes	Quick	Yes	-3e6
5438	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5439	Install_scrubbers	Yes	Lengthy	No	-3e6
5440	Install_scrubbers	Yes	Quick	No	-3e6
5441	Install_scrubbers	Yes	Lengthy	No	-3e6
5442	New_cleaner_coal	Yes	Quick	No	-3e6
5443	New_cleaner_coal	Yes	Quick	No	-3e6
5444	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5445	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5446	Install_scrubbers	Yes	Quick	No	-3e6
5447	Install_scrubbers	No	Quick	Yes	-3e6
5448	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5449	New_cleaner_coal	Yes	Quick	No	-3e6
5450	New_cleaner_coal	No	Quick	No	-1.5e6
5451	Install_scrubbers	Yes	Quick	Yes	-3e6
5452	New_cleaner_coal	Yes	Quick	No	-3e6
5453	New_cleaner_coal	Yes	Quick	No	-3e6
5454	Install_scrubbers	Yes	Lengthy	No	-3e6
5455	New_cleaner_coal	Yes	Quick	No	-3e6
5456	Install_scrubbers	No	Quick	No	-3e6
5457	Install_scrubbers	No	Quick	Yes	-3e6
5458	New_cleaner_coal	No	Quick	No	-1.5e6
5459	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5460	Install_scrubbers	No	Quick	No	-3e6
5461	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5462	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5463	New_cleaner_coal	No	Quick	Yes	-1.5e6
5464	Install_scrubbers	No	Quick	Yes	-3e6
5465	New_cleaner_coal	No	Quick	Yes	-1.5e6
5466	Install_scrubbers	Yes	Quick	No	-3e6
5467	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5468	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
5469	New_cleaner_coal	Yes	Lengthy	No	-5e6
5470	Install_scrubbers	Yes	Quick	Yes	-3e6
5471	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5472	New_cleaner_coal	Yes	Quick	No	-3e6
5473	Install_scrubbers	No	Lengthy	No	-3e6
5474	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5475	New_cleaner_coal	No	Quick	Yes	-1.5e6
5476	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
5477	Install_scrubbers	Yes	Lengthy	No	-3e6
5478	Install_scrubbers	No	Quick	Yes	-3e6
5479	Install_scrubbers	No	Quick	Yes	-3e6
5480	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
